vehicle_id,registration_number,vehicle_type,make,model,manufacturing_year,color,owner_person_id,owner_organization_id,registration_date,status,source_id,confidence_score,created_at,updated_at
V01138,MP53GH6005,Car,Toyota,Pulsar,2021,Blue,P03036,,2018-09-07,Inactive,SRC022,0.82,2024-12-17 18:24:05,2025-03-06 06:29:08
V01139,DL64EF2631,SUV,Toyota,Swift,2021,Silver,P02594,,2021-05-25,Inactive,SRC014,0.85,2026-05-12 04:24:34,2024-03-10 13:19:16
V01140,MH74CD2570,SUV,Hyundai,Pulsar,2018,Black,P02565,,2026-02-14,Inactive,SRC023,0.97,2024-05-04 14:25:11,2025-08-07 02:51:24
V01141,MH52EF5765,Auto Rickshaw,Toyota,Creta,2023,White,,O0393,2021-07-15,Flagged,SRC028,0.88,2024-02-15 21:06:59,2024-03-04 08:44:02
V01142,KA18CD7996,Auto Rickshaw,Toyota,Pulsar,2021,Blue,P00726,,2021-06-01,Flagged,SRC006,0.88,2024-05-02 17:20:54,2025-08-04 19:55:51
V01143,UP36AB8595,Truck,Hyundai,City,2022,Red,P00940,,2020-07-23,Flagged,SRC002,0.9,2024-07-12 14:45:21,2024-10-19 11:25:36
V01144,GJ94JK7258,Car,Honda,Pulsar,2023,Black,P01595,,2025-11-24,Flagged,SRC027,0.97,2024-07-15 04:31:55,2025-12-11 20:36:15
V01145,DL29GH9819,Van,Toyota,Splendor,2018,White,P03473,,2026-06-29,Active,SRC030,0.83,2024-01-28 12:39:24,2024-03-20 08:29:51
V01146,RJ02EF5374,SUV,Hero,Creta,2022,Grey,P01756,,2022-02-15,Flagged,SRC010,0.93,2024-01-29 03:06:07,2026-07-17 17:29:14
V01147,MP33AB9844,Car,Bajaj,Nexon,2025,Red,P02469,,2023-11-09,Flagged,SRC025,0.95,2026-05-08 18:56:46,2025-01-07 23:15:50
V01148,KA42GH2654,SUV,Tata,Splendor,2014,Blue,P02982,,2019-01-11,Active,SRC030,0.82,2024-03-13 10:28:31,2024-11-21 11:37:56
V01149,KA09CD6496,Auto Rickshaw,Toyota,Scorpio,2019,Black,P00749,,2019-12-21,Flagged,SRC005,0.94,2024-05-04 20:59:05,2026-01-21 06:11:46
V01150,UP55GH7605,Auto Rickshaw,Tata,Swift,2020,Blue,P00675,,2018-04-28,Inactive,SRC013,0.88,2024-06-26 10:39:54,2025-07-13 07:27:21
V01151,MP97JK1057,Auto Rickshaw,Tata,Innova,2018,White,P03117,,2025-02-08,Active,SRC027,0.81,2025-02-13 23:39:58,2024-06-08 00:58:08
V01152,MP12EF1552,Motorcycle,Bajaj,Creta,2019,Silver,P00540,,2022-08-25,Inactive,SRC024,0.83,2024-04-24 12:29:45,2024-11-19 21:28:33
V01153,RJ86AB5472,Car,Maruti Suzuki,City,2019,Black,,O0354,2025-03-01,Flagged,SRC018,0.89,2025-02-20 17:13:26,2026-04-13 15:25:21
V01154,DL66AB1414,Auto Rickshaw,Honda,Innova,2016,Grey,P01769,,2016-09-21,Active,SRC011,0.93,2026-03-08 04:47:43,2024-03-26 20:21:26
V01155,KA65EF5804,Auto Rickshaw,Bajaj,City,2015,Black,P03030,,2020-04-13,Inactive,SRC005,0.95,2025-03-24 12:06:36,2024-06-21 07:43:22
V01156,MH22CD2272,SUV,Honda,Pulsar,2017,Grey,P00433,,2021-11-25,Inactive,SRC017,0.81,2026-05-14 09:14:23,2025-07-28 09:19:34
V01157,GJ70EF8327,SUV,Tata,Pulsar,2019,Grey,P01506,,2025-10-24,Active,SRC027,0.81,2024-06-10 05:11:25,2025-03-05 17:20:55
V01158,KA38EF4159,Motorcycle,Maruti Suzuki,Creta,2025,White,P02146,,2024-02-26,Inactive,SRC002,0.94,2024-05-16 15:09:04,2025-12-17 20:36:28
V01159,MH79CD6349,Auto Rickshaw,Bajaj,Creta,2017,Grey,P01684,,2025-04-26,Active,SRC011,0.95,2025-12-18 02:15:57,2026-03-24 17:26:28
V01160,MP27GH5225,Auto Rickshaw,Tata,Creta,2016,White,P03148,,2024-10-04,Flagged,SRC014,0.98,2025-11-04 21:48:41,2026-07-23 12:28:05
V01161,RJ05AB9128,Van,Toyota,Splendor,2015,Silver,,O0399,2018-03-01,Inactive,SRC026,0.97,2025-09-18 19:22:56,2025-04-29 10:27:33
V01162,MH74EF9138,Van,Honda,Pulsar,2025,Blue,P02828,,2025-10-10,Active,SRC024,0.85,2024-03-18 21:21:07,2024-08-27 22:03:38
V01163,UP48JK1112,Truck,Toyota,Creta,2023,Red,P02090,,2025-12-13,Flagged,SRC030,0.96,2024-05-29 06:20:48,2026-06-14 10:02:15
V01164,DL99AB6869,Van,Maruti Suzuki,Scorpio,2016,Grey,P02444,,2020-07-02,Inactive,SRC025,0.96,2024-08-02 19:02:15,2025-08-29 23:16:51
V01165,KA13AB4814,Car,Toyota,Scorpio,2014,Blue,P01394,,2018-12-22,Inactive,SRC026,0.81,2024-03-16 13:56:12,2026-08-07 09:23:25
V01166,MH36GH8930,Van,Bajaj,Pulsar,2022,Red,P03475,,2019-12-16,Flagged,SRC030,0.96,2025-01-29 12:41:54,2024-02-21 21:41:12
V01167,GJ12AB9322,Car,Hyundai,Swift,2021,Red,P01741,,2019-01-25,Active,SRC029,0.91,2025-06-08 08:50:53,2024-10-08 00:48:22
V01168,MH23EF9637,SUV,Toyota,Creta,2019,Red,P02030,,2021-07-27,Inactive,SRC002,0.98,2024-02-07 01:12:51,2026-03-29 02:38:18
V01169,UP74AB8193,Car,Maruti Suzuki,Swift,2017,Red,P01160,,2019-10-19,Flagged,SRC011,0.96,2025-05-29 22:25:02,2025-10-05 16:59:26
V01170,GJ69CD4592,Auto Rickshaw,Honda,City,2017,Red,,O0021,2024-01-20,Inactive,SRC010,0.89,2024-08-25 06:06:56,2024-12-08 05:28:23
V01171,RJ72EF4418,Truck,Tata,Pulsar,2025,Black,P00853,,2020-12-27,Inactive,SRC030,0.91,2024-11-30 06:30:31,2024-02-17 02:01:09
V01172,MH33AB2045,SUV,Tata,Innova,2020,Silver,P03791,,2026-03-22,Active,SRC021,0.88,2024-12-11 05:58:56,2025-02-01 10:29:15
V01173,UP38CD4726,Car,Toyota,City,2014,Red,,O0221,2017-07-03,Inactive,SRC019,0.88,2026-07-01 22:40:44,2024-12-31 07:37:12
V01174,MH50JK3890,Van,Tata,Innova,2020,Black,P02095,,2022-03-22,Flagged,SRC008,0.81,2024-07-24 15:10:43,2024-09-18 14:39:45
V01175,MH88CD5562,Car,Hyundai,Splendor,2021,White,P02598,,2018-11-07,Inactive,SRC012,0.93,2025-10-15 09:19:59,2024-10-15 15:22:34
V01176,MH15GH5767,Motorcycle,Hyundai,Creta,2019,Black,P02010,,2018-06-25,Active,SRC025,0.93,2026-02-27 07:09:59,2026-07-20 04:32:44
V01177,KA21GH4890,Van,Maruti Suzuki,Splendor,2014,Grey,,O0473,2021-11-05,Active,SRC028,0.92,2026-03-19 19:20:20,2025-12-16 22:20:09
V01178,MH12AB4941,Auto Rickshaw,Bajaj,Pulsar,2017,Silver,P00411,,2018-04-27,Flagged,SRC010,0.82,2026-06-27 20:14:56,2024-12-14 17:10:41
V01179,UP61EF7206,Van,Honda,Innova,2017,Grey,P02751,,2024-02-08,Flagged,SRC016,0.81,2025-11-09 18:48:22,2026-04-21 18:55:16
V01180,MH47GH4414,Truck,Toyota,Creta,2020,White,P00638,,2019-09-09,Active,SRC004,0.83,2024-07-26 20:41:53,2025-11-01 04:26:20
V01181,GJ34CD4143,Truck,Hyundai,City,2019,Silver,P00333,,2017-06-16,Active,SRC008,0.83,2024-09-22 23:29:00,2026-04-14 16:03:11
V01182,GJ33GH5115,Motorcycle,Tata,Innova,2019,Blue,P00421,,2024-10-27,Active,SRC028,0.83,2025-05-09 21:00:06,2025-07-16 16:07:36
V01183,MH81AB8705,SUV,Honda,Creta,2024,White,P02555,,2018-12-12,Inactive,SRC022,0.9,2026-03-27 14:33:37,2025-02-19 02:25:59
V01184,KA92GH9327,Motorcycle,Tata,City,2019,Black,P03379,,2021-06-16,Flagged,SRC004,0.94,2024-12-17 13:03:44,2024-09-23 08:14:29
V01185,MP81GH8108,Car,Honda,Swift,2025,White,P03029,,2017-06-08,Flagged,SRC019,0.91,2025-11-24 07:08:28,2025-01-20 10:33:58
V01186,RJ70GH1686,Car,Hero,Nexon,2015,Silver,,O0377,2017-12-11,Flagged,SRC003,0.9,2024-06-10 22:48:50,2025-11-25 14:39:00
V01187,RJ97EF5243,Car,Maruti Suzuki,Swift,2019,Silver,P03258,,2025-08-08,Flagged,SRC008,0.92,2024-07-02 01:24:43,2025-08-16 04:34:52
V01188,MH17CD7839,SUV,Tata,Scorpio,2016,Grey,,O0344,2018-11-26,Active,SRC010,0.92,2024-03-04 09:05:41,2026-02-18 23:04:50
V01189,KA46AB4633,Truck,Mahindra,City,2021,Grey,P02594,,2016-09-30,Flagged,SRC009,0.98,2024-02-10 12:23:15,2026-01-09 01:33:19
V01190,KA25CD6228,Motorcycle,Hero,Splendor,2024,Silver,P00751,,2021-05-19,Active,SRC006,0.92,2026-07-03 09:34:28,2025-12-11 02:09:31
V01191,RJ37JK5186,Motorcycle,Toyota,Creta,2018,Silver,P00259,,2020-06-30,Inactive,SRC024,0.93,2024-04-08 15:45:12,2024-01-26 13:54:31
V01192,GJ44CD9245,SUV,Toyota,Innova,2022,Blue,P00164,,2018-06-30,Inactive,SRC019,0.91,2024-06-09 23:47:49,2025-05-29 17:33:39
V01193,KA68JK2022,Motorcycle,Honda,Splendor,2021,Red,P03462,,2026-07-01,Inactive,SRC009,0.94,2025-03-19 12:13:53,2025-03-11 13:13:51
V01194,UP72EF4466,Auto Rickshaw,Hyundai,Creta,2015,Black,P03218,,2026-05-30,Active,SRC026,0.9,2025-01-16 23:03:45,2025-11-07 16:55:29
V01195,UP11CD2715,Van,Hyundai,Splendor,2020,Black,P03017,,2020-10-06,Inactive,SRC003,0.94,2026-05-19 13:32:44,2024-05-12 12:32:29
V01196,UP87AB1493,Motorcycle,Mahindra,Scorpio,2015,Black,P00848,,2017-07-03,Inactive,SRC011,0.98,2024-06-29 15:34:36,2025-05-21 23:11:32
V01197,MP01AB8283,SUV,Hero,Creta,2014,Silver,P02051,,2025-09-13,Inactive,SRC017,0.86,2024-05-21 17:58:22,2024-01-02 21:21:33
V01198,UP72AB1938,Truck,Bajaj,Pulsar,2020,Silver,P01008,,2023-03-22,Flagged,SRC021,0.81,2024-03-15 16:15:11,2026-05-30 01:45:38
V01199,MH49CD3392,Motorcycle,Mahindra,Scorpio,2020,Silver,P02549,,2023-06-23,Inactive,SRC019,0.87,2026-05-06 05:50:19,2026-03-11 20:00:25
V01200,RJ47JK3351,Car,Toyota,City,2022,Blue,P01274,,2021-04-13,Flagged,SRC012,0.81,2024-04-07 15:17:16,2024-12-26 18:21:57
