location_id,location_name,location_type,address,city,state,country,latitude,longitude,postal_code,risk_category,source_id,confidence_score,created_at,updated_at
L02074,Apartment 569,Warehouse,"03/66, Majumdar Circle",Indore,Madhya Pradesh,India,24.109282,87.468509,741983,Low,SRC016,0.98,2025-05-11 16:35:05,2026-03-03 21:09:45
L02075,Market 148,Transport Hub,"187, Sarna",Bhopal,Madhya Pradesh,India,14.322507,84.360487,113278,Unknown,SRC009,0.78,2026-03-29 12:30:13,2026-03-29 15:30:13
L02076,Road 246,Public Place,"H.No. 062, Bumb Marg",Delhi,Delhi,India,20.252179,81.648727,624089,Medium,SRC025,0.94,2026-03-26 09:12:20,2026-04-12 18:12:20
L02077,Apartment 518,Hotel,"624, Tank",Mumbai,Maharashtra,India,22.488938,80.431717,495806,Unknown,SRC018,0.87,2025-08-14 13:14:49,2025-08-16 14:14:49
L02078,Station 535,Industrial Site,"033, Nigam Zila",Kanpur,Uttar Pradesh,India,10.993038,80.203609,139385,Unknown,SRC007,0.88,2024-01-31 07:08:46,2024-07-27 09:35:49
L02079,Mall 105,Public Place,"H.No. 354, Cherian",Kota,Rajasthan,India,14.971852,83.884446,751404,Medium,SRC011,0.76,2024-09-04 05:04:23,2026-01-21 02:34:24
L02080,Road 242,Bank,"60, Roy Nagar",Bengaluru,Karnataka,India,18.868401,79.847814,733066,High,SRC005,0.78,2024-12-21 12:07:18,2024-12-24 18:07:18
L02081,Mall 26,Public Place,"H.No. 261, Shukla Ganj",Bengaluru,Karnataka,India,26.839878,76.090425,640324,Unknown,SRC001,0.91,2025-07-01 03:09:35,2025-08-31 12:56:20
L02082,Junction 181,Commercial Area,"H.No. 70, Bansal Nagar",Mumbai,Maharashtra,India,9.150272,78.313772,116917,Medium,SRC024,0.79,2026-05-23 18:03:42,2026-06-11 07:03:42
L02083,Office 548,Office,"61/48, Jani Chowk",Kota,Rajasthan,India,25.965226,79.192374,460104,Unknown,SRC015,0.93,2025-03-08 03:12:12,2025-04-19 04:37:45
L02084,Mall 874,Public Place,"143, Brar Nagar",Delhi,Delhi,India,27.236548,82.731019,110658,Medium,SRC023,0.89,2024-07-01 18:56:31,2024-12-07 07:15:57
L02085,Mall 70,Residence,"72, Gour Circle",Ujjain,Madhya Pradesh,India,15.177657,81.219627,585512,High,SRC030,0.85,2025-12-07 01:42:25,2025-12-11 09:42:25
L02086,Road 234,Hotel,"H.No. 94, Tiwari Circle",Hyderabad,Telangana,India,8.660021,75.448522,780388,Unknown,SRC009,0.76,2024-10-13 11:52:38,2025-12-14 09:35:49
L02087,Office 998,Transport Hub,"69/093, Kohli Marg",Kota,Rajasthan,India,10.805718,73.877579,620570,Medium,SRC008,0.79,2026-03-04 08:31:55,2026-03-27 13:31:55
L02088,Industrial Area 511,Hotel,"11, Shere Street",Kanpur,Uttar Pradesh,India,15.790643,73.738825,613168,High,SRC025,0.9,2025-06-07 11:01:03,2025-06-26 22:16:06
L02089,Mall 844,Public Place,"90/17, Prakash Circle",Bengaluru,Karnataka,India,23.085867,73.296992,665720,Medium,SRC019,0.82,2024-01-21 06:33:39,2025-11-18 05:42:57
L02090,Apartment 968,Commercial Area,"H.No. 813, Ghosh Ganj",Jaipur,Rajasthan,India,27.434882,74.919799,125496,Unknown,SRC013,0.95,2024-01-05 12:13:35,2024-04-02 22:44:59
L02091,Mall 357,Bank,"485, Raman Ganj",Bengaluru,Karnataka,India,23.309577,84.928013,887401,High,SRC002,0.75,2026-03-10 17:59:20,2026-04-01 02:59:20
L02092,Mall 952,Transport Hub,"19, Taneja Road",Jabalpur,Madhya Pradesh,India,24.869814,80.129953,250937,High,SRC017,0.94,2024-02-28 13:55:27,2024-03-19 06:55:27
L02093,Market 593,Industrial Site,"H.No. 165, Soni Ganj",Indore,Madhya Pradesh,India,16.574705,86.390053,546284,Medium,SRC026,0.92,2026-08-29 15:52:50,2026-09-04 23:59:59
L02094,Hotel 707,Residence,"32/839, Swaminathan Marg",Nagpur,Maharashtra,India,26.595528,73.036736,572985,High,SRC020,0.76,2026-05-11 17:47:48,2026-05-30 18:47:48
L02095,Industrial Area 766,Hotel,"H.No. 99, Chaudhry Zila",Lucknow,Uttar Pradesh,India,14.894812,81.717756,215293,High,SRC009,0.8,2025-05-25 07:59:03,2025-05-31 02:59:03
L02096,Hotel 241,Public Place,"H.No. 10, Ramachandran Road",Ahmedabad,Gujarat,India,24.817497,81.897955,156122,Unknown,SRC004,0.92,2024-01-06 23:51:45,2026-05-08 21:12:59
L02097,Industrial Area 739,Bank,"71/555, Oak Marg",Gurugram,Haryana,India,17.130492,74.391982,467655,Medium,SRC023,0.85,2024-02-05 09:55:16,2026-03-31 07:14:38
L02098,Warehouse 775,Commercial Area,"H.No. 72, Purohit Ganj",Jaipur,Rajasthan,India,26.686442,75.791083,748309,Low,SRC001,0.79,2024-05-03 09:12:20,2024-05-22 03:12:20
L02099,Office 472,Commercial Area,"14, Dugar Marg",Indore,Madhya Pradesh,India,22.843015,85.697075,511822,Unknown,SRC027,0.85,2024-06-15 03:13:26,2026-04-23 20:28:14
L02100,Industrial Area 783,Public Place,"H.No. 81, Nagar",Bengaluru,Karnataka,India,21.875872,75.891796,771131,Low,SRC029,0.83,2024-12-03 23:40:25,2025-12-03 09:09:52
L02101,Hotel 247,Industrial Site,"88, Khanna Street",Nagpur,Maharashtra,India,15.546786,81.509389,513532,Low,SRC004,0.97,2025-03-22 10:43:53,2025-07-28 05:14:34
L02102,Warehouse 159,Residence,"H.No. 19, Mane",Lucknow,Uttar Pradesh,India,17.959181,85.957672,380978,Low,SRC001,0.85,2026-08-05 06:25:28,2026-08-29 01:25:28
L02103,Warehouse 974,Commercial Area,"H.No. 453, Munshi Circle",Bengaluru,Karnataka,India,15.318961,86.153934,838664,High,SRC030,0.89,2025-09-17 11:04:42,2025-10-05 20:04:42
L02104,Office 886,Warehouse,"679, Kamdar Road",Hyderabad,Telangana,India,25.332601,76.098201,217283,High,SRC014,0.83,2024-05-24 13:10:05,2024-08-09 18:35:33
L02105,Office 131,Office,"H.No. 90, Bhattacharyya Circle",Mumbai,Maharashtra,India,14.074144,87.561262,225803,High,SRC009,0.93,2025-12-14 21:06:45,2026-01-09 15:06:45
L02106,Road 821,Commercial Area,"81, Ray",Mumbai,Maharashtra,India,21.119082,86.558989,364956,Unknown,SRC019,0.89,2025-08-06 22:44:14,2025-12-07 00:22:17
L02107,Market 245,Industrial Site,"H.No. 78, Banik Road",Mumbai,Maharashtra,India,9.582727,78.943228,366220,High,SRC019,0.97,2026-01-31 04:17:52,2026-03-06 10:19:45
L02108,Market 358,Public Place,"606, Bansal Marg",Gurugram,Haryana,India,19.954745,83.334064,759454,Low,SRC027,0.85,2026-02-23 16:17:26,2026-02-26 11:17:26
L02109,Station 926,Office,"79/805, Bansal Ganj",Mumbai,Maharashtra,India,21.015801,73.019239,695787,Medium,SRC017,0.95,2024-05-25 14:35:53,2024-06-04 21:35:53
L02110,Market 722,Industrial Site,"H.No. 59, Iyengar Circle",Ahmedabad,Gujarat,India,20.96255,73.021545,512206,Medium,SRC001,0.91,2024-07-03 08:01:16,2025-06-03 08:57:32
L02111,Road 235,Industrial Site,"81, Grover Path",Hyderabad,Telangana,India,10.905309,76.406322,816977,Medium,SRC018,0.86,2024-11-20 19:46:58,2026-05-01 19:42:59
L02112,Road 617,Public Place,"74/641, Sibal Path",Lucknow,Uttar Pradesh,India,10.69913,81.220579,808663,Medium,SRC001,0.94,2024-03-21 22:07:09,2025-11-29 00:37:49
L02113,Mall 294,Residence,"35/36, Bhardwaj Zila",Dewas,Madhya Pradesh,India,15.212368,73.195483,874871,High,SRC002,0.83,2025-01-14 20:31:07,2025-01-15 09:31:07
L02114,Mall 959,Hotel,"90/200, Johal Path",Bhopal,Madhya Pradesh,India,22.880943,81.135299,164007,Medium,SRC021,0.85,2026-03-08 23:32:22,2026-05-18 23:11:35
L02115,Mall 363,Industrial Site,"H.No. 89, Mannan Zila",Nagpur,Maharashtra,India,19.345145,77.215183,651901,Low,SRC018,0.98,2025-04-10 04:59:10,2025-07-13 01:44:52
L02116,Market 609,Hotel,"37/97, Padmanabhan Circle",Nagpur,Maharashtra,India,18.872267,87.047046,253688,Unknown,SRC012,0.99,2025-07-07 02:29:07,2025-08-05 00:29:07
L02117,Warehouse 638,Warehouse,"H.No. 425, Shetty Street",Delhi,Delhi,India,26.089442,82.263465,327479,Low,SRC022,0.98,2025-09-27 04:10:31,2025-10-11 14:10:31
L02118,Mall 469,Transport Hub,"H.No. 43, Hayer Nagar",Nagpur,Maharashtra,India,18.589774,72.590931,824467,Unknown,SRC013,0.79,2025-05-16 21:28:06,2025-05-31 08:28:06
L02119,Market 854,Commercial Area,"42/235, Sane",Indore,Madhya Pradesh,India,15.849936,72.108471,539624,High,SRC009,0.9,2026-02-24 16:27:28,2026-03-10 19:27:28
L02120,Hotel 11,Office,"H.No. 82, Mann",Gwalior,Madhya Pradesh,India,10.770568,86.233028,126342,Medium,SRC030,0.83,2026-01-14 10:43:56,2026-06-21 11:10:25
L02121,Station 644,Commercial Area,"H.No. 37, Manne Zila",Kota,Rajasthan,India,25.195099,78.924245,828663,Low,SRC028,0.99,2025-10-25 02:11:29,2026-07-29 08:18:55
L02122,Market 358,Residence,"01/54, Balan Road",Vadodara,Gujarat,India,24.688538,85.641139,401525,High,SRC023,0.86,2026-08-03 08:42:22,2026-08-26 04:42:22
L02123,Industrial Area 551,Hotel,"H.No. 064, Krishnan Marg",Surat,Gujarat,India,24.5216,79.620749,731358,Medium,SRC019,0.77,2024-01-31 23:12:32,2025-08-17 19:20:41
L02124,Junction 500,Transport Hub,"56/726, Butala Circle",Bengaluru,Karnataka,India,12.515034,74.431435,104145,Low,SRC023,0.8,2025-11-11 08:24:22,2025-11-18 03:24:22
L02125,Warehouse 711,Public Place,"06/46, Pandit Ganj",Jabalpur,Madhya Pradesh,India,24.160546,72.292465,140190,Low,SRC001,0.78,2025-05-21 01:08:32,2025-05-31 13:08:32
L02126,Junction 510,Office,"931, Mutti Ganj",Kota,Rajasthan,India,26.185648,84.308643,717943,High,SRC006,0.81,2025-02-04 12:13:30,2025-02-26 03:13:30
L02127,Office 83,Office,"273, Shankar Ganj",Pune,Maharashtra,India,9.485395,82.117533,802502,Low,SRC005,0.85,2025-12-12 16:37:05,2026-07-24 14:28:32
L02128,Office 241,Bank,"52, Garde Circle",Kota,Rajasthan,India,17.000359,87.872495,481312,Low,SRC026,0.8,2026-03-22 10:51:24,2026-04-08 17:51:24
L02129,Market 627,Industrial Site,"49/685, Mishra Marg",Pune,Maharashtra,India,12.867335,87.94721,132207,High,SRC006,0.81,2024-03-10 07:34:22,2025-06-11 12:52:54
L02130,Market 213,Transport Hub,"565, Dubey Circle",Kanpur,Uttar Pradesh,India,15.717539,84.803256,881590,Medium,SRC017,0.86,2026-03-18 10:41:49,2026-04-03 05:41:49
L02131,Hotel 427,Commercial Area,"22/14, Ranganathan Street",Jabalpur,Madhya Pradesh,India,16.068228,86.3821,847641,Unknown,SRC014,0.93,2025-03-29 00:31:19,2025-04-22 21:31:19
L02132,Hotel 943,Industrial Site,"H.No. 088, Yohannan Chowk",Bhopal,Madhya Pradesh,India,8.814715,72.79393,461884,High,SRC030,0.88,2024-12-07 02:59:30,2024-12-07 23:59:30
L02133,Apartment 558,Office,"52/436, Ahluwalia Circle",Vadodara,Gujarat,India,14.552526,85.314771,708387,Low,SRC030,0.77,2026-05-11 15:39:08,2026-05-12 17:39:08
L02134,Junction 227,Industrial Site,"H.No. 408, Hayer Path",Surat,Gujarat,India,27.749528,83.941366,175751,High,SRC015,0.88,2024-10-06 01:17:25,2026-08-27 20:16:36
L02135,Market 985,Bank,"54/60, Raval Chowk",Kanpur,Uttar Pradesh,India,17.081886,87.466084,314576,High,SRC020,0.97,2024-04-24 20:47:45,2024-05-13 21:47:45
L02136,Junction 902,Industrial Site,"514, Ravel Road",Gwalior,Madhya Pradesh,India,27.597429,85.941189,841326,Low,SRC012,0.91,2025-08-10 07:34:25,2025-09-18 00:40:40
L02137,Junction 278,Public Place,"93/285, Ravi Circle",Gwalior,Madhya Pradesh,India,16.126857,86.21768,271570,High,SRC009,0.78,2024-04-17 13:53:45,2025-09-26 15:40:33
L02138,Market 4,Public Place,"665, Buch Zila",Ujjain,Madhya Pradesh,India,26.374219,78.640415,274731,Medium,SRC030,0.84,2025-08-10 10:06:07,2025-08-27 12:06:07
L02139,Mall 567,Commercial Area,"21, Deol Path",Kota,Rajasthan,India,13.80989,84.540334,381855,High,SRC008,0.94,2025-01-27 05:36:04,2025-02-25 18:36:04
L02140,Apartment 510,Bank,"H.No. 71, Parsa Chowk",Jaipur,Rajasthan,India,16.511188,77.769235,614220,High,SRC020,0.89,2025-03-03 21:04:23,2025-05-03 11:27:57
L02141,Apartment 283,Transport Hub,"30, Doshi Chowk",Dewas,Madhya Pradesh,India,26.455058,84.760468,822448,Medium,SRC029,0.94,2026-02-11 00:09:15,2026-03-09 21:09:15
L02142,Station 186,Warehouse,"34, Radhakrishnan",Gwalior,Madhya Pradesh,India,15.623952,87.559831,708519,High,SRC020,0.91,2026-07-13 12:26:06,2026-08-03 07:26:06
L02143,Station 100,Transport Hub,"H.No. 031, Nagy Path",Lucknow,Uttar Pradesh,India,15.698545,74.56274,831615,Medium,SRC013,0.8,2024-08-22 11:28:16,2026-08-24 06:26:30
L02144,Mall 964,Residence,"30/22, Sarraf Ganj",Surat,Gujarat,India,21.184136,84.029868,493245,Medium,SRC003,0.91,2025-10-24 02:35:06,2026-02-09 08:27:54
L02145,Apartment 80,Hotel,"H.No. 923, Choudhury Chowk",Ujjain,Madhya Pradesh,India,14.910158,73.818923,187211,Low,SRC015,0.97,2025-04-14 12:20:12,2026-07-09 11:17:21
L02146,Industrial Area 519,Transport Hub,"H.No. 964, Srinivas Nagar",Dewas,Madhya Pradesh,India,17.496426,76.753669,868220,Unknown,SRC027,0.89,2026-01-07 12:37:19,2026-01-07 16:37:19
L02147,Industrial Area 175,Warehouse,"52/86, Chahal",Mumbai,Maharashtra,India,12.533251,81.929497,132704,Low,SRC016,0.93,2024-08-26 15:30:56,2026-01-20 06:29:22
L02148,Road 716,Public Place,"98, Barad Ganj",Ujjain,Madhya Pradesh,India,19.151304,86.09803,231109,High,SRC017,0.88,2024-07-18 22:52:49,2026-03-25 14:44:35
L02149,Junction 678,Hotel,"956, Ramakrishnan Path",Lucknow,Uttar Pradesh,India,10.402402,82.153436,597293,High,SRC023,0.91,2025-10-27 20:45:49,2026-03-15 08:17:37
L02150,Junction 16,Industrial Site,"89, Subramanian Street",Gurugram,Haryana,India,16.948553,79.151762,698864,Low,SRC028,0.86,2025-04-18 22:42:27,2025-05-18 22:42:27
L02151,Industrial Area 156,Public Place,"94/974, Gala Marg",Bengaluru,Karnataka,India,10.08708,79.793653,760179,Unknown,SRC011,0.86,2026-04-08 14:00:04,2026-04-23 02:00:04
L02152,Road 830,Residence,"780, Warrior Road",Hyderabad,Telangana,India,15.69731,80.108572,729312,Medium,SRC024,0.82,2026-06-10 21:35:01,2026-07-02 12:35:01
L02153,Hotel 128,Office,"35/12, Kumar Nagar",Jabalpur,Madhya Pradesh,India,18.120774,81.557124,563443,High,SRC011,0.83,2026-01-29 00:31:47,2026-02-01 15:31:47
L02154,Office 297,Office,"90/907, Hegde",Hyderabad,Telangana,India,15.382594,74.069822,854095,Unknown,SRC008,0.82,2025-03-23 07:55:17,2025-03-26 02:55:17
L02155,Market 69,Public Place,"25, Reddy",Nagpur,Maharashtra,India,24.897945,73.394049,149261,Unknown,SRC002,0.96,2026-04-17 08:18:13,2026-05-07 01:18:13
L02156,Junction 622,Office,"H.No. 948, Tak Marg",Jaipur,Rajasthan,India,14.085726,77.206803,683633,Medium,SRC016,0.92,2024-08-30 19:48:29,2024-09-09 23:48:29
L02157,Office 21,Office,"382, Rai Road",Vadodara,Gujarat,India,24.379966,78.098718,206170,Low,SRC009,0.85,2026-04-17 05:50:52,2026-05-14 12:50:52
L02158,Station 702,Transport Hub,"H.No. 155, Sarkar Nagar",Gwalior,Madhya Pradesh,India,27.874619,77.611251,520186,Unknown,SRC008,0.8,2024-02-07 20:21:07,2025-09-30 03:24:27
L02159,Mall 277,Residence,"H.No. 46, Kunda Path",Kota,Rajasthan,India,22.47666,73.418083,674144,High,SRC003,0.9,2025-11-02 00:10:29,2025-11-12 07:10:29
L02160,Warehouse 16,Residence,"20, Koshy Road",Lucknow,Uttar Pradesh,India,17.739263,81.181532,412145,Unknown,SRC021,0.77,2024-11-21 03:24:51,2025-02-09 13:53:56
L02161,Hotel 105,Transport Hub,"57/720, Bains Nagar",Ahmedabad,Gujarat,India,19.657495,73.578208,232632,High,SRC011,0.88,2025-08-30 17:30:57,2025-09-13 08:30:57
L02162,Mall 499,Hotel,"315, Verma Circle",Mumbai,Maharashtra,India,15.673207,72.58052,224284,Unknown,SRC006,0.89,2025-07-31 14:34:16,2025-08-24 13:34:16
L02163,Warehouse 866,Industrial Site,"61, Balasubramanian Marg",Kota,Rajasthan,India,8.992275,76.115862,777284,Low,SRC013,0.95,2025-08-21 17:40:05,2025-09-02 17:40:05
L02164,Mall 144,Bank,"H.No. 99, Parsa Zila",Ahmedabad,Gujarat,India,22.27037,87.664576,875852,Low,SRC027,0.89,2026-05-14 14:49:53,2026-05-26 14:49:53
L02165,Industrial Area 951,Residence,"78/940, Prashad Street",Bhopal,Madhya Pradesh,India,23.752849,83.575402,765438,Unknown,SRC009,0.81,2025-05-07 03:17:30,2025-05-08 05:17:30
L02166,Apartment 23,Residence,"H.No. 33, Kala Road",Indore,Madhya Pradesh,India,15.553206,72.041287,658827,High,SRC023,0.92,2025-02-01 08:27:32,2025-06-03 15:45:24
L02167,Road 49,Industrial Site,"H.No. 885, Batta Nagar",Bengaluru,Karnataka,India,9.67288,80.211922,147128,Medium,SRC007,0.76,2025-02-08 22:34:23,2026-06-13 17:52:47
L02168,Industrial Area 654,Public Place,"07/27, Pradhan Ganj",Dewas,Madhya Pradesh,India,12.78318,87.914976,742805,Unknown,SRC006,0.79,2026-03-28 13:16:09,2026-04-21 00:16:09
L02169,Apartment 853,Public Place,"H.No. 03, Chahal Nagar",Gurugram,Haryana,India,20.262168,77.183623,712837,High,SRC027,0.8,2025-08-14 14:28:26,2025-09-12 11:28:26
L02170,Market 340,Residence,"36, Sharma Ganj",Jaipur,Rajasthan,India,13.20732,75.741183,589441,Medium,SRC011,0.95,2024-09-09 14:24:23,2025-03-26 07:28:06
L02171,Station 776,Commercial Area,"84/94, Dey Zila",Dewas,Madhya Pradesh,India,13.203521,75.296495,892850,High,SRC028,0.8,2026-07-10 01:05:31,2026-07-16 18:05:31
L02172,Industrial Area 910,Hotel,"H.No. 94, Sachar Nagar",Hyderabad,Telangana,India,23.377349,85.495504,678370,Low,SRC007,0.91,2024-08-08 19:57:41,2024-08-18 12:57:41
L02173,Road 602,Public Place,"87/671, Dhingra Street",Vadodara,Gujarat,India,13.919564,78.732953,739220,Unknown,SRC027,0.76,2024-07-22 13:15:28,2024-08-06 04:15:28
L02174,Road 576,Bank,"H.No. 570, Sampath Street",Indore,Madhya Pradesh,India,11.126704,76.08415,735707,Low,SRC023,0.83,2025-05-23 18:09:55,2025-06-09 18:09:55
L02175,Apartment 118,Public Place,"160, Barad Road",Nagpur,Maharashtra,India,13.819207,84.65801,892650,Low,SRC023,0.8,2024-02-05 06:00:45,2026-07-30 13:59:46
L02176,Station 318,Residence,"H.No. 68, More Ganj",Vadodara,Gujarat,India,27.469226,87.648587,471135,Medium,SRC023,0.84,2025-09-27 07:49:52,2025-10-23 14:49:52
L02177,Office 439,Residence,"92/746, Chatterjee Circle",Ahmedabad,Gujarat,India,8.842966,74.034653,202688,Medium,SRC006,0.8,2026-05-06 23:28:56,2026-06-16 01:29:58
L02178,Apartment 369,Bank,"15, Chanda Chowk",Nagpur,Maharashtra,India,20.184333,81.856235,318438,High,SRC030,0.89,2024-04-26 23:31:32,2024-05-19 06:55:53
L02179,Mall 579,Warehouse,"H.No. 735, Narayan",Vadodara,Gujarat,India,11.112191,73.020743,244937,Unknown,SRC009,0.96,2025-01-12 19:52:57,2026-05-17 18:41:28
L02180,Office 611,Transport Hub,"31/085, Sankar Path",Surat,Gujarat,India,20.453432,79.334725,499176,Unknown,SRC012,0.83,2024-12-03 01:43:42,2025-10-04 08:39:07
L02181,Mall 867,Industrial Site,"H.No. 777, Yogi Path",Dewas,Madhya Pradesh,India,21.463856,81.886834,316586,High,SRC014,0.8,2024-09-19 11:13:22,2026-06-25 06:54:58
L02182,Station 503,Public Place,"01, Basu Marg",Mumbai,Maharashtra,India,16.468446,84.359621,743694,Low,SRC007,0.77,2026-04-05 05:59:49,2026-04-19 17:59:49
L02183,Warehouse 172,Warehouse,"H.No. 46, Nayar Ganj",Indore,Madhya Pradesh,India,20.548158,75.926217,153053,Unknown,SRC012,0.94,2025-09-30 21:06:59,2025-10-25 21:06:59
L02184,Office 76,Transport Hub,"25, Edwin Ganj",Nagpur,Maharashtra,India,13.744868,80.181216,469685,High,SRC010,0.91,2024-03-16 09:32:01,2026-03-30 22:22:07
L02185,Industrial Area 296,Industrial Site,"908, Kunda Marg",Surat,Gujarat,India,18.527552,82.059306,837402,Unknown,SRC029,0.87,2024-12-20 11:20:14,2025-01-16 04:20:14
L02186,Mall 710,Warehouse,"00/353, Lata Street",Mumbai,Maharashtra,India,15.240343,77.946371,576883,High,SRC007,0.76,2024-07-23 01:39:34,2024-08-03 13:39:34
L02187,Hotel 706,Hotel,"H.No. 773, Sangha Circle",Mumbai,Maharashtra,India,26.639363,77.433968,737886,Low,SRC012,0.77,2025-11-28 09:32:21,2025-12-25 04:32:21
L02188,Junction 809,Public Place,"19, Cheema Chowk",Mumbai,Maharashtra,India,16.399536,85.597393,209232,Unknown,SRC018,0.92,2026-07-09 08:40:01,2026-07-25 10:40:01
L02189,Office 996,Transport Hub,"22, Ratti Chowk",Hyderabad,Telangana,India,17.404307,87.399773,232329,Unknown,SRC025,0.83,2026-04-05 22:46:51,2026-05-11 05:06:00
L02190,Market 559,Residence,"H.No. 68, Bora Zila",Gwalior,Madhya Pradesh,India,21.289255,73.229369,577447,Medium,SRC027,0.75,2025-01-09 17:38:46,2025-08-10 16:27:14
L02191,Warehouse 733,Warehouse,"90/169, Borra Street",Dewas,Madhya Pradesh,India,12.192972,77.412017,709048,High,SRC004,0.79,2024-10-08 20:03:50,2026-07-02 14:55:17
L02192,Road 525,Hotel,"H.No. 496, Sunder Circle",Kota,Rajasthan,India,10.727965,74.452668,893616,High,SRC030,0.81,2026-02-22 07:28:18,2026-03-03 11:28:18
L02193,Office 958,Warehouse,"700, Raval Street",Nagpur,Maharashtra,India,16.185683,75.690847,669534,Medium,SRC014,0.93,2024-08-02 19:15:25,2025-08-28 11:39:57
L02194,Warehouse 303,Transport Hub,"64/600, Pingle Zila",Jabalpur,Madhya Pradesh,India,14.38857,86.53596,166072,Low,SRC011,0.91,2025-06-08 01:43:27,2025-07-06 16:24:48
L02195,Hotel 128,Public Place,"H.No. 83, Varma Nagar",Nagpur,Maharashtra,India,17.769991,85.789957,664165,Unknown,SRC018,0.87,2024-01-16 19:54:51,2025-04-05 06:36:12
L02196,Warehouse 696,Office,"H.No. 67, Yogi Ganj",Bhopal,Madhya Pradesh,India,20.777344,84.184892,751714,Low,SRC007,0.79,2024-12-14 09:19:45,2024-12-25 05:19:45
L02197,Junction 191,Hotel,"H.No. 91, Bains Nagar",Kanpur,Uttar Pradesh,India,26.12738,83.300215,390400,Unknown,SRC007,0.83,2026-05-24 05:25:57,2026-06-04 09:25:57
L02198,Station 626,Residence,"H.No. 817, Karpe Marg",Nagpur,Maharashtra,India,12.152465,83.476247,755234,Medium,SRC003,0.76,2026-02-02 23:20:34,2026-02-28 04:20:34
L02199,Industrial Area 85,Bank,"89/233, Dhar Chowk",Surat,Gujarat,India,12.946833,75.204053,638076,Low,SRC012,0.82,2025-07-23 05:17:50,2025-08-30 13:32:06
L02200,Office 465,Industrial Site,"900, Madan Marg",Surat,Gujarat,India,22.5916,78.99264,842823,Medium,SRC021,0.84,2025-07-31 03:56:51,2025-08-20 04:56:51
L02201,Apartment 338,Public Place,"38, Thaman Circle",Dewas,Madhya Pradesh,India,13.683649,87.799132,389931,Medium,SRC001,0.9,2024-07-12 18:29:27,2026-08-04 14:09:34
L02202,Mall 444,Industrial Site,"H.No. 48, Rau Marg",Bengaluru,Karnataka,India,20.14068,73.252803,425542,High,SRC001,0.87,2024-11-11 16:33:56,2026-02-05 16:28:26
L02203,Station 508,Public Place,"99/285, Iyengar Ganj",Kanpur,Uttar Pradesh,India,19.390067,81.70725,657582,Medium,SRC022,0.88,2024-09-07 20:24:03,2025-06-23 01:40:43
L02204,Road 662,Office,"H.No. 585, Kadakia Circle",Gwalior,Madhya Pradesh,India,25.738323,82.042616,660553,High,SRC018,0.98,2025-03-05 02:10:25,2025-05-13 03:20:26
L02205,Junction 399,Office,"H.No. 95, Shroff Nagar",Delhi,Delhi,India,11.466509,87.411491,627854,Low,SRC020,0.92,2025-04-18 16:22:59,2025-05-12 07:22:59
L02206,Market 146,Transport Hub,"H.No. 78, Parikh",Indore,Madhya Pradesh,India,9.820893,77.389619,295249,Unknown,SRC028,0.97,2025-02-05 21:21:33,2025-03-21 05:01:55
L02207,Station 928,Hotel,"61/91, Hari Street",Lucknow,Uttar Pradesh,India,25.972959,86.741354,508335,Medium,SRC011,0.8,2024-01-17 12:17:57,2024-06-10 20:23:41
L02208,Industrial Area 36,Warehouse,"38/683, Dara Path",Dewas,Madhya Pradesh,India,18.093884,85.039021,432449,Unknown,SRC014,0.98,2025-03-10 04:27:32,2026-03-16 06:09:11
