transaction_id,source_account_id,target_account_id,transaction_type,amount,currency,timestamp,transaction_reference_hash,source_location_id,destination_location_id,channel,description,source_id,confidence_score,evidence_id,created_at
TX005902,A00550,A00185,TRANSFER,293821.7,INR,2025-12-27 13:54:17,REF43455905442,L01070,L02067,RTGS,Cash deposit,SRC019,0.83,EV01827,2025-07-23 11:53:59
TX005903,A00293,A01084,TRANSFER,390626.06,INR,2024-02-21 01:43:14,REF77886374137,L02121,L02119,RTGS,Service payment,SRC017,0.9,EV01746,2024-08-06 00:44:26
TX005904,A00494,A01153,PAYMENT,730685.33,INR,2025-05-27 18:58:57,REF87170010814,L00935,L01913,NEFT,Refund,SRC005,0.92,EV04659,2026-02-06 14:56:05
TX005905,A00221,A00615,CASH,355258.33,INR,2026-02-04 22:56:35,REF10541368739,L02407,L00277,CASH,Vendor payment,SRC005,0.97,EV03708,2026-03-11 03:48:52
TX005906,A00061,A00510,TRANSFER,28515.04,INR,2025-12-06 02:12:12,REF20701493186,L00572,L01442,ATM,Cash deposit,SRC017,0.84,EV00594,2024-06-06 03:58:29
TX005907,A00812,A00244,PAYMENT,631740.29,INR,2025-07-03 10:11:15,REF32744599007,L02070,L00462,RTGS,Invoice payment,SRC029,0.88,EV03993,2025-11-20 22:30:36
TX005908,A00327,A00925,TRANSFER,480777.19,INR,2025-04-16 07:40:01,REF10303452425,L01416,L02336,UPI,Vendor payment,SRC006,0.93,EV04494,2024-02-18 13:24:37
TX005909,A00594,A00634,PAYMENT,182786.01,INR,2025-12-09 19:49:00,REF80313817025,L02274,L00169,UPI,Refund,SRC023,0.89,EV03841,2026-06-18 19:02:38
TX005910,A00087,A00830,TRANSFER,569749.21,INR,2024-01-31 18:54:37,REF50177577831,L01568,L02274,UPI,Refund,SRC020,0.96,EV00185,2024-05-22 07:38:45
TX005911,A00435,A01020,WITHDRAWAL,577396.38,INR,2026-03-14 23:48:21,REF63955362743,L01190,L01380,ATM,Personal transfer,SRC021,0.84,EV02962,2024-07-19 10:02:52
TX005912,A01256,A00410,PAYMENT,278193.79,INR,2024-08-25 09:27:30,REF57030180369,L00200,L00467,UPI,Cash deposit,SRC026,0.95,EV04771,2025-07-22 12:37:40
TX005913,A01229,A01095,CASH,597060.56,INR,2024-01-31 13:53:26,REF47593124441,L01675,L02188,CASH,Refund,SRC029,0.95,EV04583,2025-08-24 23:38:43
TX005914,A00935,A01091,CASH,574425.83,INR,2026-01-28 16:51:47,REF59869061684,L02395,L00112,ATM,Invoice payment,SRC011,0.94,EV03816,2026-05-12 16:33:04
TX005915,A01064,A00876,WITHDRAWAL,359699.56,INR,2025-01-13 08:29:54,REF94550264233,L01050,L00477,IMPS,Cash deposit,SRC014,0.84,EV04244,2025-09-22 17:59:35
TX005916,A00127,A00513,PAYMENT,287974.99,INR,2024-10-08 23:34:34,REF74580209618,L01676,L01144,CASH,Cash deposit,SRC006,0.85,EV02016,2026-07-04 01:05:04
TX005917,A00245,A01054,TRANSFER,474443.48,INR,2026-01-19 04:28:59,REF48854452593,L00834,L01248,NEFT,Refund,SRC006,0.84,EV03867,2024-01-28 05:13:47
TX005918,A00239,A00229,TRANSFER,532885.03,INR,2026-01-11 02:24:34,REF74952803340,L01848,L01382,ATM,Cash deposit,SRC009,0.83,EV01632,2025-03-23 07:36:52
TX005919,A00018,A00894,CASH,599661.7,INR,2026-04-07 10:26:15,REF61230343292,L02200,L00759,ATM,Personal transfer,SRC020,0.88,EV01317,2024-10-01 19:59:33
TX005920,A00003,A00122,CASH,392925.05,INR,2026-08-29 06:23:32,REF31324118616,L02144,L01705,ATM,Invoice payment,SRC018,0.83,EV01478,2024-04-30 09:33:34
TX005921,A01226,A00568,TRANSFER,231170.89,INR,2025-01-16 00:46:26,REF22463805163,L01514,L01351,RTGS,Vendor payment,SRC014,0.9,EV02188,2025-08-22 11:17:47
TX005922,A01252,A00836,WITHDRAWAL,335113.26,INR,2025-09-03 09:55:35,REF34067846258,L01507,L01860,RTGS,Invoice payment,SRC014,0.94,EV02208,2024-08-15 23:52:50
TX005923,A01167,A00626,CASH,461298.35,INR,2024-06-16 02:53:54,REF66745167264,L00566,L00968,UPI,Vendor payment,SRC008,0.99,EV03577,2025-10-05 07:40:56
TX005924,A00290,A00371,DEPOSIT,569835.03,INR,2024-10-21 14:03:56,REF68622337778,L00635,L02050,ATM,Refund,SRC029,0.87,EV03625,2024-09-07 15:48:13
TX005925,A00304,A01045,PAYMENT,83093.82,INR,2026-03-25 22:54:06,REF51836427931,L00785,L00938,ATM,Service payment,SRC009,0.84,EV00276,2025-07-17 15:03:06
TX005926,A00792,A01011,DEPOSIT,200375.2,INR,2026-06-22 16:42:10,REF95567865008,L00518,L01984,NEFT,Vendor payment,SRC009,0.85,EV03062,2025-04-16 10:53:52
TX005927,A01122,A00899,PAYMENT,4024.22,INR,2024-01-29 01:19:20,REF67610129321,L01346,L02159,CASH,Refund,SRC023,0.88,EV03048,2024-03-26 19:45:07
TX005928,A00574,A00998,WITHDRAWAL,181479.19,INR,2024-12-10 12:51:18,REF23361641354,L01355,L02336,IMPS,Invoice payment,SRC014,0.9,EV04046,2024-01-24 04:10:26
TX005929,A00397,A00908,TRANSFER,201749.74,INR,2024-10-28 02:15:32,REF97196371872,L00031,L00156,UPI,Refund,SRC011,0.92,EV04466,2024-11-16 02:14:13
TX005930,A00034,A00344,WITHDRAWAL,679878.45,INR,2026-02-15 07:10:47,REF79296319687,L01316,L00708,IMPS,Cash deposit,SRC010,0.9,EV03474,2025-05-24 09:49:55
TX005931,A00504,A00041,WITHDRAWAL,235558.85,INR,2024-08-24 04:38:22,REF86416790005,L00364,L01044,RTGS,Service payment,SRC012,0.96,EV00613,2026-06-09 09:40:04
TX005932,A01049,A00944,WITHDRAWAL,365954.53,INR,2025-04-05 12:27:59,REF10166549905,L01413,L00021,RTGS,Personal transfer,SRC022,0.9,EV01564,2025-06-09 00:28:34
TX005933,A01062,A01210,WITHDRAWAL,458772.72,INR,2025-05-26 17:56:28,REF32960839369,L02311,L00972,IMPS,Invoice payment,SRC014,0.86,EV00049,2026-03-18 21:21:39
TX005934,A00008,A00671,PAYMENT,114049.67,INR,2026-02-02 00:39:02,REF12443069216,L00621,L01019,UPI,Cash deposit,SRC009,0.87,EV04707,2024-08-16 14:18:17
TX005935,A01163,A00785,PAYMENT,383510.3,INR,2026-07-06 05:02:08,REF25148577823,L00685,L00684,ATM,Refund,SRC003,0.88,EV04321,2024-02-07 00:57:10
TX005936,A00144,A00103,TRANSFER,676507.83,INR,2024-10-09 00:52:44,REF65185638490,L02294,L02319,ATM,Invoice payment,SRC021,0.92,EV01679,2025-10-30 13:40:14
TX005937,A01065,A00533,WITHDRAWAL,136186.2,INR,2024-09-02 04:26:48,REF21065179548,L00741,L00409,ATM,Service payment,SRC026,0.97,EV01627,2024-08-30 10:29:47
TX005938,A00486,A00352,DEPOSIT,473548.15,INR,2025-08-20 18:10:24,REF43078172900,L02234,L00213,NEFT,Personal transfer,SRC027,0.88,EV04425,2024-11-14 08:46:53
TX005939,A00342,A00677,TRANSFER,612389.89,INR,2025-06-09 23:34:21,REF23358405196,L00421,L00520,CASH,Cash deposit,SRC021,0.95,EV04077,2026-03-10 01:04:21
TX005940,A00943,A00352,TRANSFER,622490.42,INR,2025-02-21 05:09:59,REF37200757215,L02338,L01700,IMPS,Cash deposit,SRC028,0.94,EV00201,2024-01-30 01:33:54
TX005941,A00533,A00571,PAYMENT,447519.07,INR,2025-11-16 12:56:26,REF61422261863,L00404,L01621,RTGS,Personal transfer,SRC024,0.93,EV01115,2024-04-30 01:57:41
TX005942,A01009,A00264,WITHDRAWAL,503270.5,INR,2024-04-27 21:00:15,REF26955323610,L00041,L02282,CASH,Cash deposit,SRC028,0.92,EV02734,2024-11-30 19:08:51
TX005943,A00813,A00919,CASH,524938.31,INR,2025-07-11 08:54:31,REF27286090215,L02421,L01694,ATM,Service payment,SRC012,0.86,EV02856,2024-03-24 20:20:44
TX005944,A01217,A00746,CASH,649310.69,INR,2025-09-27 12:23:26,REF22695497768,L00247,L02449,IMPS,Personal transfer,SRC027,0.83,EV00062,2024-08-04 06:20:55
TX005945,A00913,A00828,WITHDRAWAL,98405.65,INR,2025-04-18 06:04:27,REF61953370311,L00309,L02472,NEFT,Vendor payment,SRC001,0.9,EV04175,2024-08-27 22:19:20
TX005946,A00532,A00385,PAYMENT,479880.62,INR,2025-03-03 01:05:22,REF37062065923,L02389,L02234,NEFT,Refund,SRC002,0.88,EV04424,2025-03-18 11:01:08
TX005947,A00204,A00431,TRANSFER,700658.3,INR,2026-06-30 22:59:54,REF90248073998,L00629,L02109,NEFT,Refund,SRC030,0.92,EV02678,2024-04-01 00:48:49
TX005948,A00293,A01160,DEPOSIT,248235.75,INR,2025-06-23 23:58:54,REF15786812239,L02170,L01413,RTGS,Refund,SRC029,0.85,EV00661,2025-06-10 19:36:47
TX005949,A01065,A00679,CASH,306109.24,INR,2026-05-30 17:26:04,REF53033519025,L02040,L00566,IMPS,Service payment,SRC024,0.99,EV04305,2024-02-28 00:05:33
TX005950,A01075,A01148,TRANSFER,358602.49,INR,2024-12-26 01:52:15,REF34081858765,L02409,L00030,ATM,Refund,SRC005,0.83,EV01194,2024-03-30 08:23:53
TX005951,A00873,A00983,TRANSFER,263840.88,INR,2026-02-19 05:35:57,REF17333932523,L00238,L00539,ATM,Invoice payment,SRC012,0.89,EV01570,2025-07-21 01:26:11
TX005952,A00405,A01269,CASH,314048.01,INR,2025-11-28 12:43:06,REF49451641734,L01908,L02012,CASH,Refund,SRC020,0.85,EV01801,2025-04-24 05:04:27
TX005953,A00865,A00733,DEPOSIT,671049.36,INR,2026-03-26 18:23:07,REF63961188561,L00162,L01738,NEFT,Service payment,SRC001,0.83,EV04270,2025-10-28 05:03:26
TX005954,A01145,A00527,CASH,14321.72,INR,2026-07-16 12:09:33,REF26740414486,L02099,L01589,RTGS,Refund,SRC008,0.93,EV00286,2024-01-19 05:43:13
TX005955,A00607,A00204,TRANSFER,270006.42,INR,2026-05-03 19:23:54,REF48406271303,L01790,L01932,RTGS,Personal transfer,SRC014,0.88,EV01647,2025-08-01 02:11:52
TX005956,A00842,A00729,WITHDRAWAL,145311.79,INR,2024-09-28 01:55:59,REF68964603539,L02128,L01641,RTGS,Service payment,SRC013,0.96,EV02467,2025-06-27 21:05:22
TX005957,A00079,A00608,WITHDRAWAL,531277.4,INR,2024-01-26 05:58:21,REF94953616434,L00263,L00467,IMPS,Personal transfer,SRC002,0.87,EV03564,2026-04-17 13:39:26
TX005958,A00450,A00584,PAYMENT,3802.12,INR,2026-06-03 22:19:58,REF91647165661,L00326,L01643,NEFT,Vendor payment,SRC017,0.91,EV02190,2025-10-25 04:26:29
TX005959,A00645,A01286,TRANSFER,279322.48,INR,2024-07-21 17:20:07,REF36170947652,L00764,L00884,IMPS,Refund,SRC011,0.94,EV04832,2025-06-26 19:57:01
TX005960,A00612,A00858,DEPOSIT,182108.36,INR,2026-04-08 04:04:34,REF62907701641,L02366,L00532,ATM,Invoice payment,SRC028,0.83,EV01692,2025-05-06 22:36:27
TX005961,A00743,A01296,WITHDRAWAL,141795.46,INR,2024-11-16 01:30:59,REF85820236356,L00204,L02322,UPI,Vendor payment,SRC023,0.87,EV03469,2026-06-22 19:31:31
TX005962,A00199,A00698,CASH,396560.43,INR,2024-07-23 13:25:12,REF85407565230,L00754,L00266,ATM,Refund,SRC028,0.83,EV00833,2024-06-03 22:09:32
TX005963,A01061,A01124,DEPOSIT,295053.54,INR,2024-04-27 11:57:15,REF96020829700,L01738,L01578,CASH,Vendor payment,SRC028,0.93,EV03294,2025-11-10 17:03:35
TX005964,A00471,A00488,DEPOSIT,474267.62,INR,2026-02-22 02:31:10,REF56028772419,L00919,L00737,NEFT,Vendor payment,SRC005,0.92,EV00636,2026-05-19 17:07:41
TX005965,A01265,A00872,TRANSFER,59451.33,INR,2025-09-06 10:24:14,REF65433713193,L02337,L00304,IMPS,Personal transfer,SRC002,0.94,EV01762,2024-07-29 09:24:20
TX005966,A01216,A00174,TRANSFER,49399.48,INR,2024-11-28 00:54:05,REF73298465586,L00015,L00140,CASH,Refund,SRC026,0.86,EV01694,2025-05-31 15:20:24
TX005967,A00508,A00826,CASH,738435.12,INR,2025-05-03 02:59:12,REF45873357063,L00122,L00054,ATM,Vendor payment,SRC026,0.98,EV03793,2026-05-12 14:56:15
TX005968,A00075,A00021,DEPOSIT,716113.34,INR,2025-11-30 02:51:13,REF66314568275,L00435,L02284,RTGS,Vendor payment,SRC003,0.97,EV02144,2024-10-03 04:43:48
TX005969,A00471,A00847,WITHDRAWAL,620171.89,INR,2025-12-27 23:22:31,REF93088139887,L02496,L01433,ATM,Cash deposit,SRC010,0.98,EV01596,2024-02-09 06:50:36
TX005970,A00576,A01126,CASH,420360.23,INR,2024-05-08 03:26:25,REF91427480414,L01049,L01094,ATM,Cash deposit,SRC002,0.9,EV04944,2026-02-06 09:44:29
TX005971,A01048,A00118,WITHDRAWAL,77743.59,INR,2025-07-06 18:48:54,REF74174062804,L00925,L01793,NEFT,Invoice payment,SRC021,0.91,EV04280,2025-07-14 10:25:50
TX005972,A00326,A00283,TRANSFER,398069.37,INR,2024-06-19 14:04:16,REF64366928077,L01536,L00590,RTGS,Cash deposit,SRC007,0.87,EV01740,2025-02-28 02:55:25
TX005973,A00100,A00078,DEPOSIT,559563.34,INR,2024-11-23 16:48:35,REF78106115712,L00741,L01155,CASH,Vendor payment,SRC010,0.9,EV03192,2026-08-29 08:30:48
TX005974,A01134,A00570,WITHDRAWAL,199252.15,INR,2024-06-27 10:15:38,REF24718308369,L00214,L02216,RTGS,Service payment,SRC024,0.95,EV01500,2025-06-03 15:58:19
TX005975,A00107,A00021,DEPOSIT,409291.3,INR,2025-03-19 23:55:21,REF63999508796,L01848,L00516,NEFT,Refund,SRC012,0.89,EV04270,2024-04-22 18:41:55
TX005976,A00263,A00400,DEPOSIT,38140.54,INR,2026-02-20 11:08:40,REF72999838171,L00327,L01608,NEFT,Vendor payment,SRC005,0.9,EV03961,2025-10-31 16:22:14
TX005977,A00128,A01019,PAYMENT,226769.86,INR,2026-05-25 11:06:29,REF71978885082,L02228,L01275,UPI,Service payment,SRC007,0.96,EV03550,2024-10-26 01:27:54
TX005978,A00527,A00900,PAYMENT,206901.3,INR,2026-07-31 13:16:46,REF22900853306,L00369,L01220,ATM,Invoice payment,SRC014,0.86,EV01848,2024-03-24 05:58:45
TX005979,A00097,A00259,TRANSFER,219835.14,INR,2025-12-02 06:13:13,REF87447388242,L01767,L01710,RTGS,Invoice payment,SRC029,0.97,EV02148,2024-04-23 08:09:24
TX005980,A00441,A00637,DEPOSIT,504410.07,INR,2025-12-10 16:19:16,REF96210938187,L01113,L00550,IMPS,Vendor payment,SRC001,0.9,EV03917,2024-03-12 03:41:03
TX005981,A00848,A00209,PAYMENT,688176.66,INR,2024-11-22 12:24:31,REF97259071152,L02360,L02306,RTGS,Invoice payment,SRC007,0.89,EV01954,2025-03-06 16:03:33
TX005982,A01155,A01212,DEPOSIT,305964.34,INR,2026-02-03 13:40:05,REF32343756733,L00237,L00879,RTGS,Cash deposit,SRC027,0.99,EV00600,2026-01-11 06:29:25
TX005983,A00425,A00380,WITHDRAWAL,533097.79,INR,2025-09-17 05:11:00,REF98918345166,L02222,L02109,UPI,Vendor payment,SRC030,0.86,EV02808,2026-06-02 12:59:03
TX005984,A01260,A01129,TRANSFER,397032.65,INR,2025-12-17 03:34:40,REF32500078324,L00684,L00086,RTGS,Vendor payment,SRC017,0.85,EV03388,2025-12-05 21:12:13
TX005985,A01187,A00690,DEPOSIT,196616.96,INR,2026-05-28 04:05:41,REF73347555082,L01398,L00581,RTGS,Vendor payment,SRC002,0.95,EV01780,2025-05-02 13:48:53
TX005986,A00767,A00033,CASH,426698.91,INR,2024-09-30 02:47:57,REF62032290446,L00573,L01227,CASH,Refund,SRC005,0.97,EV04283,2024-05-14 09:41:24
TX005987,A00287,A00866,WITHDRAWAL,690466.52,INR,2024-03-11 20:02:26,REF34713952520,L02286,L00163,UPI,Invoice payment,SRC018,0.91,EV01071,2025-08-23 23:49:28
TX005988,A00702,A00667,TRANSFER,392126.75,INR,2025-11-18 10:27:34,REF29499374868,L00403,L00871,CASH,Refund,SRC026,0.85,EV02176,2024-09-01 03:33:10
TX005989,A01063,A01238,CASH,519401.66,INR,2026-04-02 04:57:53,REF68246268114,L01377,L00190,ATM,Service payment,SRC029,0.84,EV03981,2026-06-13 03:38:48
TX005990,A00834,A01114,CASH,563833.81,INR,2025-04-11 19:48:08,REF47727058523,L01113,L00884,IMPS,Service payment,SRC007,0.91,EV03694,2026-08-17 17:59:58
TX005991,A00585,A00593,CASH,3593.42,INR,2025-07-12 20:28:31,REF75084188688,L01671,L01522,IMPS,Vendor payment,SRC004,0.83,EV03860,2024-04-19 12:26:58
TX005992,A00836,A00980,DEPOSIT,357955.93,INR,2026-02-10 08:16:09,REF44585500287,L02089,L00421,RTGS,Vendor payment,SRC008,0.83,EV02335,2026-06-08 22:26:45
TX005993,A01182,A00767,WITHDRAWAL,199367.15,INR,2024-10-08 19:03:16,REF20348357268,L00604,L02441,UPI,Invoice payment,SRC019,0.84,EV04895,2024-12-23 09:42:38
TX005994,A00016,A00844,PAYMENT,488291.49,INR,2025-03-22 11:48:49,REF65387066425,L01553,L00493,IMPS,Personal transfer,SRC002,0.92,EV00448,2025-03-24 02:49:01
TX005995,A00553,A00217,CASH,41536.25,INR,2024-07-04 17:17:59,REF71246968083,L01977,L01297,RTGS,Cash deposit,SRC029,0.83,EV01113,2024-03-21 20:47:10
TX005996,A01153,A01193,DEPOSIT,410868.95,INR,2024-12-28 13:36:22,REF88178077118,L00313,L01398,IMPS,Personal transfer,SRC006,0.88,EV01985,2025-05-19 10:52:41
TX005997,A00385,A00594,PAYMENT,606092.64,INR,2026-05-08 02:54:34,REF43711602212,L02317,L02055,IMPS,Refund,SRC030,0.97,EV01243,2024-10-23 06:16:53
TX005998,A01065,A00379,WITHDRAWAL,229238.7,INR,2024-12-28 01:12:05,REF31311495889,L01272,L01703,NEFT,Cash deposit,SRC024,0.91,EV03049,2025-06-08 08:29:21
TX005999,A00334,A01141,CASH,283374.34,INR,2025-08-06 08:42:44,REF46994503684,L00074,L02235,UPI,Vendor payment,SRC012,0.97,EV04590,2025-08-20 12:07:14
TX006000,A00819,A00485,DEPOSIT,336133.19,INR,2024-05-11 17:21:59,REF65241765214,L00864,L00447,ATM,Invoice payment,SRC005,0.92,EV04285,2026-05-12 02:05:00
TX006001,A00238,A00679,TRANSFER,46837.96,INR,2026-06-09 10:27:14,REF69188475110,L01039,L01082,ATM,Invoice payment,SRC026,0.87,EV00520,2025-05-16 07:24:38
TX006002,A00892,A01100,CASH,203366.02,INR,2025-03-01 00:48:45,REF52590945259,L01039,L01720,IMPS,Cash deposit,SRC012,0.86,EV01403,2025-02-23 07:03:14
TX006003,A00626,A01186,DEPOSIT,608048.18,INR,2025-02-08 02:44:03,REF14176696286,L01732,L01817,NEFT,Personal transfer,SRC024,0.82,EV03265,2024-07-03 07:46:45
TX006004,A00781,A00605,TRANSFER,671706.53,INR,2026-08-10 21:57:48,REF13724114317,L00332,L00826,ATM,Cash deposit,SRC011,0.91,EV00656,2024-07-28 07:43:25
TX006005,A00248,A00334,PAYMENT,357808.94,INR,2026-04-30 10:21:24,REF82790397052,L02361,L00552,ATM,Personal transfer,SRC006,0.88,EV01790,2026-03-07 15:20:24
TX006006,A00814,A00294,CASH,129160.07,INR,2024-11-19 02:39:38,REF75927351773,L01853,L02218,ATM,Cash deposit,SRC017,0.84,EV00126,2024-09-20 10:32:17
TX006007,A00471,A00644,CASH,339577.03,INR,2024-03-06 02:27:56,REF10251186824,L02015,L01880,IMPS,Vendor payment,SRC020,0.95,EV04798,2024-12-16 19:11:23
TX006008,A00498,A00317,PAYMENT,88771.21,INR,2024-04-05 02:58:42,REF34984192097,L01594,L00129,CASH,Vendor payment,SRC013,0.93,EV02387,2025-10-02 12:45:41
TX006009,A00468,A00019,DEPOSIT,502904.21,INR,2026-06-11 17:36:06,REF51533609873,L00954,L01188,ATM,Personal transfer,SRC023,0.92,EV02008,2024-04-06 09:45:54
TX006010,A01024,A00765,DEPOSIT,485163.7,INR,2025-02-13 04:10:12,REF28742879626,L01780,L00189,NEFT,Service payment,SRC026,0.83,EV00116,2025-10-24 15:23:16
TX006011,A00296,A00577,DEPOSIT,727759.77,INR,2024-06-23 05:30:17,REF19352456241,L00234,L00546,ATM,Personal transfer,SRC024,0.91,EV04636,2025-10-14 11:32:21
TX006012,A00883,A00299,CASH,534514.57,INR,2025-03-08 00:52:46,REF73396175391,L01135,L02335,CASH,Refund,SRC019,0.9,EV02216,2026-08-17 14:44:01
TX006013,A01168,A00111,CASH,109693.05,INR,2024-11-05 12:07:26,REF37126396075,L02431,L01572,RTGS,Vendor payment,SRC001,0.9,EV01712,2025-07-06 00:33:36
TX006014,A00243,A01297,CASH,300097.13,INR,2024-10-09 13:38:30,REF63530009523,L02136,L00218,RTGS,Refund,SRC009,0.86,EV04643,2025-07-04 20:30:55
TX006015,A00220,A01252,WITHDRAWAL,241135.79,INR,2025-05-09 22:39:39,REF59588252017,L01636,L00980,NEFT,Vendor payment,SRC029,0.92,EV00396,2025-05-06 14:37:15
TX006016,A00439,A00744,WITHDRAWAL,746414.45,INR,2025-04-11 04:01:22,REF40100782770,L01849,L01194,CASH,Service payment,SRC009,0.98,EV04320,2024-03-14 05:36:48
TX006017,A01135,A00759,WITHDRAWAL,340719.52,INR,2025-10-17 07:05:10,REF43923335359,L02147,L01810,RTGS,Cash deposit,SRC030,0.98,EV02256,2026-01-22 22:40:39
TX006018,A00306,A01087,DEPOSIT,274016.8,INR,2025-02-11 12:51:58,REF24095931725,L00342,L01350,ATM,Cash deposit,SRC004,0.82,EV01715,2024-03-25 23:38:40
TX006019,A00248,A00496,WITHDRAWAL,477381.08,INR,2025-03-24 08:23:06,REF46249120247,L02212,L00140,RTGS,Vendor payment,SRC021,0.97,EV02417,2024-03-18 13:53:02
TX006020,A00811,A00503,WITHDRAWAL,585178.98,INR,2025-12-05 17:30:28,REF23415706980,L01696,L02262,IMPS,Service payment,SRC017,0.96,EV00241,2024-01-04 03:59:53
TX006021,A00136,A00579,PAYMENT,518382.61,INR,2026-04-15 00:31:26,REF45740763437,L00883,L00750,NEFT,Refund,SRC006,0.93,EV04241,2025-03-02 10:26:33
TX006022,A00780,A01119,DEPOSIT,625485.67,INR,2024-05-29 17:35:29,REF60920212926,L01154,L00939,RTGS,Vendor payment,SRC005,0.93,EV01668,2026-03-29 10:44:08
TX006023,A00115,A00295,TRANSFER,197824.37,INR,2026-08-28 04:08:14,REF60661196573,L01432,L00791,UPI,Refund,SRC012,0.82,EV03553,2024-12-05 15:47:27
TX006024,A00315,A01040,TRANSFER,193593.64,INR,2026-03-26 09:29:11,REF11532995735,L02477,L00662,NEFT,Vendor payment,SRC012,0.86,EV03200,2025-02-06 02:58:43
TX006025,A00627,A00782,WITHDRAWAL,459627.47,INR,2025-03-31 19:35:52,REF97454196471,L02115,L00996,CASH,Personal transfer,SRC017,0.96,EV00270,2026-05-02 17:53:28
TX006026,A00959,A01107,WITHDRAWAL,242954.83,INR,2025-11-07 18:36:44,REF76726569418,L00872,L00506,NEFT,Personal transfer,SRC008,0.95,EV04089,2024-10-29 14:05:29
TX006027,A00596,A00349,TRANSFER,568069.26,INR,2026-05-04 07:51:01,REF12074953578,L01563,L01697,RTGS,Personal transfer,SRC009,0.85,EV02243,2025-09-21 11:07:36
TX006028,A00494,A00475,PAYMENT,532129.89,INR,2025-11-17 02:23:02,REF99066467759,L00918,L01118,NEFT,Vendor payment,SRC016,0.92,EV00300,2025-03-26 12:57:49
TX006029,A00433,A00175,PAYMENT,679297.14,INR,2025-03-04 15:32:20,REF56265580728,L02117,L00752,IMPS,Personal transfer,SRC018,0.99,EV04174,2024-11-01 17:30:05
TX006030,A00968,A01183,TRANSFER,151850.3,INR,2024-08-03 05:13:23,REF37544534274,L01560,L00130,CASH,Personal transfer,SRC019,0.82,EV04615,2025-04-13 01:22:32
TX006031,A01143,A00405,TRANSFER,733090.34,INR,2024-12-04 02:10:15,REF10876658693,L01180,L01638,ATM,Invoice payment,SRC002,0.85,EV00061,2026-07-30 16:20:40
TX006032,A00412,A01240,WITHDRAWAL,611361.25,INR,2025-11-19 19:02:04,REF46403230311,L01683,L02046,UPI,Cash deposit,SRC016,0.83,EV00068,2026-07-07 13:07:05
TX006033,A01228,A00402,CASH,227505.27,INR,2024-03-14 09:17:26,REF61776638482,L00829,L01465,IMPS,Vendor payment,SRC011,0.99,EV03211,2025-01-31 23:25:48
TX006034,A00278,A00622,PAYMENT,601131.56,INR,2026-02-15 23:05:26,REF14241727558,L01974,L01713,UPI,Service payment,SRC020,0.87,EV01860,2025-10-23 21:26:49
TX006035,A00994,A01071,WITHDRAWAL,720757.9,INR,2026-03-15 00:50:59,REF74089687251,L01459,L01155,ATM,Refund,SRC010,0.9,EV00555,2026-08-27 22:47:33
TX006036,A01042,A00960,PAYMENT,246504.13,INR,2025-10-30 07:36:06,REF94903481378,L01335,L00388,RTGS,Vendor payment,SRC015,0.95,EV04079,2024-11-05 19:26:08
TX006037,A00574,A00690,DEPOSIT,320878.54,INR,2025-10-10 11:39:51,REF14982650199,L01257,L01123,IMPS,Vendor payment,SRC028,0.87,EV01107,2025-06-05 12:26:38
TX006038,A00605,A00411,WITHDRAWAL,741343.83,INR,2025-04-30 01:38:53,REF59513546823,L01291,L02342,ATM,Service payment,SRC018,0.87,EV00002,2025-12-15 17:11:16
TX006039,A00951,A01197,TRANSFER,76966.27,INR,2024-12-17 17:02:43,REF30945763439,L01344,L01196,NEFT,Refund,SRC010,0.91,EV02069,2026-07-12 23:56:45
TX006040,A00218,A00509,CASH,44804.65,INR,2024-06-07 18:58:50,REF67149543712,L01553,L00199,NEFT,Cash deposit,SRC030,0.95,EV00965,2025-09-28 12:26:37
TX006041,A00156,A00767,CASH,690522.86,INR,2025-12-09 17:52:57,REF29756570955,L01913,L01676,RTGS,Cash deposit,SRC017,0.88,EV03087,2024-10-19 22:26:25
TX006042,A00563,A00522,PAYMENT,347107.91,INR,2026-02-27 23:45:50,REF57123081719,L02390,L01332,CASH,Cash deposit,SRC020,0.85,EV02946,2025-09-07 01:48:01
TX006043,A00686,A00077,PAYMENT,620073.46,INR,2025-04-16 03:40:31,REF46086371901,L01086,L00174,IMPS,Refund,SRC006,0.96,EV03047,2025-12-12 23:39:58
TX006044,A00760,A00054,PAYMENT,222108.83,INR,2024-02-08 18:29:00,REF40735474936,L01409,L01993,NEFT,Vendor payment,SRC010,0.93,EV01325,2025-07-03 08:39:29
TX006045,A00031,A00801,PAYMENT,5150.27,INR,2025-09-17 05:23:35,REF83279549854,L02259,L01339,IMPS,Vendor payment,SRC009,0.95,EV01907,2024-01-25 10:55:52
TX006046,A00231,A01073,TRANSFER,453836.3,INR,2026-04-01 07:20:55,REF97780814543,L02127,L01221,IMPS,Vendor payment,SRC023,0.85,EV01598,2026-04-03 07:54:15
TX006047,A00901,A01071,CASH,226537.92,INR,2025-08-29 00:32:44,REF39799371894,L02281,L00200,CASH,Refund,SRC028,0.93,EV04648,2025-07-13 00:30:26
TX006048,A01237,A00864,TRANSFER,493955.73,INR,2025-06-16 04:56:59,REF29836610624,L00275,L02391,RTGS,Vendor payment,SRC004,0.92,EV00536,2024-03-28 03:45:13
