resolution_id,record_1_type,record_1_id,record_2_type,record_2_id,similarity_score,matching_features,resolution_result,resolution_method,confidence_score,verified,created_at
RES014270,ALIAS,AL000971,PERSON,P02591,0.7249,partial_name;weak_location_match,UNCERTAIN,HYBRID,0.6919928096314956,False,2025-01-29 12:58:36
RES014271,DOCUMENT_MENTION,DOC02272,PERSON,P02608,0.7895,partial_name;weak_location_match,UNCERTAIN,RULE_BASED,0.6674889409909519,False,2025-06-04 13:26:48
RES014272,OBSERVATION_MENTION,OBS002273,PERSON,P02625,0.8845,shared_context;uncertain_identifier,UNCERTAIN,RULE_BASED,0.7291556524928019,False,2025-05-03 01:22:56
RES014273,STRUCTURED_RECORD,TX000274,PERSON,P02642,0.8144,phonetic_similarity;conflicting_source,UNCERTAIN,PROBABILISTIC_MATCH,0.6506304733904172,False,2025-05-11 02:43:51
RES014274,NAME_VARIANT,AL001015,PERSON,P02659,0.6804,phonetic_similarity;conflicting_source,UNCERTAIN,FUZZY_MATCH,0.872429535880868,False,2026-03-31 11:33:53
RES014275,ALIAS,AL001026,PERSON,P02676,0.8708,name_similarity;missing_context,UNCERTAIN,RULE_BASED,0.7297113353804641,False,2025-12-14 20:57:35
RES014276,DOCUMENT_MENTION,DOC02277,PERSON,P02693,0.8743,phonetic_similarity;conflicting_source,UNCERTAIN,RULE_BASED,0.817885547439867,False,2025-03-24 23:39:18
RES014277,OBSERVATION_MENTION,OBS002278,PERSON,P02710,0.7772,embedding_similarity;missing_identifier,UNCERTAIN,EMBEDDING_SIMILARITY,0.8586706136769543,False,2025-07-06 08:18:05
RES014278,STRUCTURED_RECORD,TX000279,PERSON,P02727,0.9191,partial_name;weak_location_match,UNCERTAIN,EMBEDDING_SIMILARITY,0.8277632364588035,False,2026-08-17 16:49:54
RES014279,NAME_VARIANT,AL001070,PERSON,P02744,0.8991,shared_context;uncertain_identifier,UNCERTAIN,FUZZY_MATCH,0.5879794010539626,False,2025-08-27 22:28:42
RES014280,ALIAS,AL001081,PERSON,P02761,0.8139,phonetic_similarity;conflicting_source,UNCERTAIN,EMBEDDING_SIMILARITY,0.6636229493252964,False,2026-05-23 20:51:02
RES014281,DOCUMENT_MENTION,DOC02282,PERSON,P02778,0.8168,phonetic_similarity;conflicting_source,UNCERTAIN,FUZZY_MATCH,0.7071757346657734,False,2025-04-28 10:46:10
RES014282,OBSERVATION_MENTION,OBS002283,PERSON,P02795,0.9048,phonetic_similarity;conflicting_source,UNCERTAIN,EMBEDDING_SIMILARITY,0.6457260136168493,False,2026-03-29 00:45:05
RES014283,STRUCTURED_RECORD,TX000284,PERSON,P02812,0.7850,name_similarity;missing_context,UNCERTAIN,HYBRID,0.6503279904435805,False,2025-06-28 11:36:13
RES014284,NAME_VARIANT,AL001125,PERSON,P02829,0.7950,shared_context;uncertain_identifier,UNCERTAIN,RULE_BASED,0.5891095876822966,False,2025-02-21 18:21:27
RES014285,ALIAS,AL001136,PERSON,P02846,0.8681,partial_name;weak_location_match,UNCERTAIN,PROBABILISTIC_MATCH,0.8229725241603127,False,2025-05-31 15:11:14
RES014286,DOCUMENT_MENTION,DOC02287,PERSON,P02863,0.7407,name_similarity;missing_context,UNCERTAIN,RULE_BASED,0.7132033703085358,False,2026-05-10 08:05:16
RES014287,OBSERVATION_MENTION,OBS002288,PERSON,P02880,0.8016,name_similarity;missing_context,UNCERTAIN,RULE_BASED,0.6032685107571345,False,2025-09-16 10:49:09
RES014288,STRUCTURED_RECORD,TX000289,PERSON,P02897,0.7669,name_similarity;source_disagreement,UNCERTAIN,HYBRID,0.7056647074719952,False,2025-08-18 19:41:34
RES014289,NAME_VARIANT,AL001180,PERSON,P02914,0.9160,embedding_similarity;missing_identifier,UNCERTAIN,RULE_BASED,0.8406078010112414,False,2025-10-24 09:44:15
RES014290,ALIAS,AL001191,PERSON,P02931,0.8935,embedding_similarity;missing_identifier,UNCERTAIN,HYBRID,0.860903765740366,False,2026-07-03 01:18:23
RES014291,DOCUMENT_MENTION,DOC02292,PERSON,P02948,0.7101,name_similarity;missing_context,UNCERTAIN,FUZZY_MATCH,0.5724892563478262,False,2026-03-18 16:30:26
RES014292,OBSERVATION_MENTION,OBS002293,PERSON,P02965,0.7593,phonetic_similarity;conflicting_source,UNCERTAIN,PROBABILISTIC_MATCH,0.6778088980962083,False,2025-06-05 18:24:12
RES014293,STRUCTURED_RECORD,TX000294,PERSON,P02982,0.8556,name_similarity;source_disagreement,UNCERTAIN,RULE_BASED,0.6180687760047315,False,2025-10-16 04:42:02
RES014294,NAME_VARIANT,AL001235,PERSON,P02999,0.7230,name_similarity;source_disagreement,UNCERTAIN,FUZZY_MATCH,0.8635495839762886,False,2026-05-27 23:00:34
RES014295,ALIAS,AL001246,PERSON,P03016,0.7323,name_similarity;missing_context,UNCERTAIN,PROBABILISTIC_MATCH,0.5732899657082178,False,2026-01-01 06:01:22
RES014296,DOCUMENT_MENTION,DOC02297,PERSON,P03033,0.7211,phonetic_similarity;conflicting_source,UNCERTAIN,PROBABILISTIC_MATCH,0.5535626133423522,False,2026-01-25 09:39:31
RES014297,OBSERVATION_MENTION,OBS002298,PERSON,P03050,0.8236,shared_context;uncertain_identifier,UNCERTAIN,RULE_BASED,0.5569838846417017,False,2026-07-17 07:22:34
RES014298,STRUCTURED_RECORD,TX000299,PERSON,P03067,0.8391,name_similarity;source_disagreement,UNCERTAIN,FUZZY_MATCH,0.7736496714792853,False,2025-11-13 10:46:15
RES014299,NAME_VARIANT,AL001290,PERSON,P03084,0.6894,partial_name;weak_location_match,UNCERTAIN,FUZZY_MATCH,0.5802148200513794,False,2025-07-06 13:12:36
RES014300,ALIAS,AL001301,PERSON,P03101,0.8582,phonetic_similarity;conflicting_source,UNCERTAIN,PROBABILISTIC_MATCH,0.8462533395884448,False,2026-06-19 12:27:35
RES014301,DOCUMENT_MENTION,DOC02302,PERSON,P03118,0.6931,name_similarity;missing_context,UNCERTAIN,PROBABILISTIC_MATCH,0.770734834879248,False,2025-07-13 10:57:59
RES014302,OBSERVATION_MENTION,OBS002303,PERSON,P03135,0.8765,name_similarity;missing_context,UNCERTAIN,HYBRID,0.6881141416397234,False,2026-05-08 09:12:37
RES014303,STRUCTURED_RECORD,TX000304,PERSON,P03152,0.6910,embedding_similarity;missing_identifier,UNCERTAIN,FUZZY_MATCH,0.5530761279429279,False,2025-10-21 19:25:06
RES014304,NAME_VARIANT,AL001345,PERSON,P03169,0.9195,name_similarity;source_disagreement,UNCERTAIN,PROBABILISTIC_MATCH,0.8635021662454849,False,2026-04-17 17:35:27
RES014305,ALIAS,AL001356,PERSON,P03186,0.7533,shared_context;uncertain_identifier,UNCERTAIN,EMBEDDING_SIMILARITY,0.7510852804837836,False,2025-05-29 15:04:30
RES014306,DOCUMENT_MENTION,DOC02307,PERSON,P03203,0.9072,name_similarity;source_disagreement,UNCERTAIN,RULE_BASED,0.7883178126365878,False,2025-01-17 13:51:26
RES014307,OBSERVATION_MENTION,OBS002308,PERSON,P03220,0.7764,name_similarity;source_disagreement,UNCERTAIN,FUZZY_MATCH,0.8161041799666447,False,2026-06-15 03:03:41
RES014308,STRUCTURED_RECORD,TX000309,PERSON,P03237,0.9171,name_similarity;source_disagreement,UNCERTAIN,FUZZY_MATCH,0.658684464885833,False,2026-02-11 03:09:42
RES014309,NAME_VARIANT,AL001400,PERSON,P03254,0.8289,embedding_similarity;missing_identifier,UNCERTAIN,FUZZY_MATCH,0.567494348203216,False,2025-07-14 23:57:32
RES014310,ALIAS,AL001411,PERSON,P03271,0.8543,name_similarity;missing_context,UNCERTAIN,HYBRID,0.579766228181578,False,2025-01-13 18:03:46
RES014311,DOCUMENT_MENTION,DOC02312,PERSON,P03288,0.9084,partial_name;weak_location_match,UNCERTAIN,FUZZY_MATCH,0.8706971642750311,False,2025-09-21 05:20:10
RES014312,OBSERVATION_MENTION,OBS002313,PERSON,P03305,0.7066,name_similarity;missing_context,UNCERTAIN,EMBEDDING_SIMILARITY,0.5903843703718727,False,2025-11-24 01:39:50
RES014313,STRUCTURED_RECORD,TX000314,PERSON,P03322,0.7365,name_similarity;source_disagreement,UNCERTAIN,EMBEDDING_SIMILARITY,0.8590061982396084,False,2026-07-25 10:50:01
RES014314,NAME_VARIANT,AL001455,PERSON,P03339,0.8018,partial_name;weak_location_match,UNCERTAIN,HYBRID,0.6003943739447741,False,2026-02-23 13:40:37
RES014315,ALIAS,AL001466,PERSON,P03356,0.6838,shared_context;uncertain_identifier,UNCERTAIN,EMBEDDING_SIMILARITY,0.5837264342234572,False,2025-06-10 13:36:05
RES014316,DOCUMENT_MENTION,DOC02317,PERSON,P03373,0.7330,shared_context;uncertain_identifier,UNCERTAIN,RULE_BASED,0.6620650346465988,False,2025-08-05 23:45:56
RES014317,OBSERVATION_MENTION,OBS002318,PERSON,P03390,0.7590,embedding_similarity;missing_identifier,UNCERTAIN,EMBEDDING_SIMILARITY,0.5655317475908052,False,2026-06-22 12:36:03
RES014318,STRUCTURED_RECORD,TX000319,PERSON,P03407,0.9024,phonetic_similarity;conflicting_source,UNCERTAIN,PROBABILISTIC_MATCH,0.5693665277773557,False,2026-09-03 14:37:23
RES014319,NAME_VARIANT,AL001510,PERSON,P03424,0.8805,name_similarity;source_disagreement,UNCERTAIN,RULE_BASED,0.626359716477742,False,2025-10-19 18:33:32
RES014320,ALIAS,AL001521,PERSON,P03441,0.7584,name_similarity;source_disagreement,UNCERTAIN,PROBABILISTIC_MATCH,0.8583238119295157,False,2026-07-08 16:44:09
RES014321,DOCUMENT_MENTION,DOC02322,PERSON,P03458,0.7491,name_similarity;source_disagreement,UNCERTAIN,EMBEDDING_SIMILARITY,0.6549616536636647,False,2025-05-09 01:54:38
RES014322,OBSERVATION_MENTION,OBS002323,PERSON,P03475,0.8858,name_similarity;missing_context,UNCERTAIN,FUZZY_MATCH,0.5834457432782877,False,2025-03-30 21:31:05
RES014323,STRUCTURED_RECORD,TX000324,PERSON,P03492,0.7133,shared_context;uncertain_identifier,UNCERTAIN,HYBRID,0.5949698382066647,False,2025-12-21 14:16:44
RES014324,NAME_VARIANT,AL001565,PERSON,P03509,0.7203,phonetic_similarity;conflicting_source,UNCERTAIN,HYBRID,0.8328580594070616,False,2026-03-18 23:15:44
RES014325,ALIAS,AL001576,PERSON,P03526,0.6890,name_similarity;missing_context,UNCERTAIN,RULE_BASED,0.7543641351361243,False,2025-02-26 09:45:52
RES014326,DOCUMENT_MENTION,DOC02327,PERSON,P03543,0.7428,name_similarity;missing_context,UNCERTAIN,HYBRID,0.7391387462410397,False,2025-07-05 11:16:36
RES014327,OBSERVATION_MENTION,OBS002328,PERSON,P03560,0.7021,phonetic_similarity;conflicting_source,UNCERTAIN,RULE_BASED,0.6362603532480208,False,2026-08-08 00:51:30
RES014328,STRUCTURED_RECORD,TX000329,PERSON,P03577,0.8172,name_similarity;source_disagreement,UNCERTAIN,EMBEDDING_SIMILARITY,0.681940026576187,False,2025-07-23 01:18:18
RES014329,NAME_VARIANT,AL001620,PERSON,P03594,0.8307,shared_context;uncertain_identifier,UNCERTAIN,EMBEDDING_SIMILARITY,0.5653645806648369,False,2025-05-15 03:55:48
RES014330,ALIAS,AL001631,PERSON,P03611,0.7243,name_similarity;source_disagreement,UNCERTAIN,EMBEDDING_SIMILARITY,0.570492997155272,False,2026-08-23 03:09:14
RES014331,DOCUMENT_MENTION,DOC02332,PERSON,P03628,0.8291,embedding_similarity;missing_identifier,UNCERTAIN,FUZZY_MATCH,0.7380203947246619,False,2026-01-20 14:25:38
RES014332,OBSERVATION_MENTION,OBS002333,PERSON,P03645,0.7295,name_similarity;source_disagreement,UNCERTAIN,HYBRID,0.6320782646303017,False,2025-06-04 17:16:03
RES014333,STRUCTURED_RECORD,TX000334,PERSON,P03662,0.9073,name_similarity;missing_context,UNCERTAIN,FUZZY_MATCH,0.8752720253590721,False,2025-08-10 04:17:06
RES014334,NAME_VARIANT,AL001675,PERSON,P03679,0.8661,name_similarity;source_disagreement,UNCERTAIN,FUZZY_MATCH,0.7338491778984081,False,2025-04-19 13:54:43
RES014335,ALIAS,AL001686,PERSON,P03696,0.7652,embedding_similarity;missing_identifier,UNCERTAIN,RULE_BASED,0.7165920116518933,False,2025-06-08 13:32:28
RES014336,DOCUMENT_MENTION,DOC02337,PERSON,P03713,0.8860,phonetic_similarity;conflicting_source,UNCERTAIN,HYBRID,0.854547253926565,False,2026-03-10 18:53:51
RES014337,OBSERVATION_MENTION,OBS002338,PERSON,P03730,0.8131,name_similarity;source_disagreement,UNCERTAIN,FUZZY_MATCH,0.7754865661329309,False,2026-02-02 07:22:05
RES014338,STRUCTURED_RECORD,TX000339,PERSON,P03747,0.8042,embedding_similarity;missing_identifier,UNCERTAIN,FUZZY_MATCH,0.5825836243104613,False,2026-02-28 15:41:03
RES014339,NAME_VARIANT,AL001730,PERSON,P03764,0.7752,name_similarity;missing_context,UNCERTAIN,FUZZY_MATCH,0.5944973052605351,False,2025-07-26 10:16:44
RES014340,ALIAS,AL001741,PERSON,P03781,0.7562,name_similarity;missing_context,UNCERTAIN,FUZZY_MATCH,0.6206025344794982,False,2025-06-10 04:11:22
RES014341,DOCUMENT_MENTION,DOC02342,PERSON,P03798,0.7723,embedding_similarity;missing_identifier,UNCERTAIN,PROBABILISTIC_MATCH,0.5581598853862261,False,2025-04-01 05:51:04
RES014342,OBSERVATION_MENTION,OBS002343,PERSON,P03815,0.7826,name_similarity;missing_context,UNCERTAIN,FUZZY_MATCH,0.5832531369324524,False,2026-06-05 02:42:58
RES014343,STRUCTURED_RECORD,TX000344,PERSON,P03832,0.8508,embedding_similarity;missing_identifier,UNCERTAIN,HYBRID,0.840686526475457,False,2025-05-23 12:38:08
RES014344,NAME_VARIANT,AL001785,PERSON,P03849,0.7183,phonetic_similarity;conflicting_source,UNCERTAIN,FUZZY_MATCH,0.6802030372216545,False,2025-03-11 07:30:16
RES014345,ALIAS,AL001796,PERSON,P03866,0.7739,name_similarity;source_disagreement,UNCERTAIN,EMBEDDING_SIMILARITY,0.80068547400911,False,2025-04-01 16:09:50
RES014346,DOCUMENT_MENTION,DOC02347,PERSON,P03883,0.8712,embedding_similarity;missing_identifier,UNCERTAIN,FUZZY_MATCH,0.6288530377701637,False,2025-12-16 10:31:08
RES014347,OBSERVATION_MENTION,OBS002348,PERSON,P03900,0.7692,phonetic_similarity;conflicting_source,UNCERTAIN,FUZZY_MATCH,0.776835216328541,False,2025-01-06 01:13:06
RES014348,STRUCTURED_RECORD,TX000349,PERSON,P03917,0.8574,partial_name;weak_location_match,UNCERTAIN,PROBABILISTIC_MATCH,0.7027955905523586,False,2025-06-23 20:19:24
RES014349,NAME_VARIANT,AL001840,PERSON,P03934,0.6998,phonetic_similarity;conflicting_source,UNCERTAIN,EMBEDDING_SIMILARITY,0.7461055216302408,False,2025-09-28 19:27:07
RES014350,ALIAS,AL001851,PERSON,P03951,0.8971,phonetic_similarity;conflicting_source,UNCERTAIN,RULE_BASED,0.6884793784780499,False,2025-05-17 02:32:02
RES014351,DOCUMENT_MENTION,DOC02352,PERSON,P03968,0.7375,embedding_similarity;missing_identifier,UNCERTAIN,RULE_BASED,0.714185685817832,False,2025-05-29 11:49:40
RES014352,OBSERVATION_MENTION,OBS002353,PERSON,P03985,0.6871,partial_name;weak_location_match,UNCERTAIN,HYBRID,0.6380085620775221,False,2025-05-22 07:06:08
RES014353,STRUCTURED_RECORD,TX000354,PERSON,P00002,0.9040,name_similarity;source_disagreement,UNCERTAIN,PROBABILISTIC_MATCH,0.6300919883910091,False,2026-01-04 20:05:22
RES014354,NAME_VARIANT,AL001895,PERSON,P00019,0.7093,name_similarity;source_disagreement,UNCERTAIN,RULE_BASED,0.6920876675488205,False,2025-02-15 16:06:49
RES014355,ALIAS,AL001906,PERSON,P00036,0.7717,name_similarity;missing_context,UNCERTAIN,EMBEDDING_SIMILARITY,0.6708945613397466,False,2025-09-02 19:48:32
RES014356,DOCUMENT_MENTION,DOC02357,PERSON,P00053,0.8319,name_similarity;missing_context,UNCERTAIN,FUZZY_MATCH,0.8029935775595944,False,2026-05-14 18:21:50
RES014357,OBSERVATION_MENTION,OBS002358,PERSON,P00070,0.7402,name_similarity;missing_context,UNCERTAIN,HYBRID,0.8781513801891411,False,2025-12-07 12:54:23
RES014358,STRUCTURED_RECORD,TX000359,PERSON,P00087,0.7168,name_similarity;source_disagreement,UNCERTAIN,RULE_BASED,0.7053880353134983,False,2026-01-15 17:23:08
RES014359,NAME_VARIANT,AL001950,PERSON,P00104,0.8578,shared_context;uncertain_identifier,UNCERTAIN,FUZZY_MATCH,0.841454943556602,False,2025-11-26 21:15:55
RES014360,ALIAS,AL001961,PERSON,P00121,0.8756,shared_context;uncertain_identifier,UNCERTAIN,RULE_BASED,0.6523385445631903,False,2026-03-28 20:46:50
RES014361,DOCUMENT_MENTION,DOC02362,PERSON,P00138,0.8216,partial_name;weak_location_match,UNCERTAIN,HYBRID,0.5987649209263977,False,2026-08-27 00:38:05
RES014362,OBSERVATION_MENTION,OBS002363,PERSON,P00155,0.7575,partial_name;weak_location_match,UNCERTAIN,EMBEDDING_SIMILARITY,0.703070705741211,False,2026-07-13 14:19:17
RES014363,STRUCTURED_RECORD,TX000364,PERSON,P00172,0.7507,name_similarity;missing_context,UNCERTAIN,EMBEDDING_SIMILARITY,0.731470599869523,False,2026-05-31 01:39:13
RES014364,NAME_VARIANT,AL002005,PERSON,P00189,0.8089,name_similarity;source_disagreement,UNCERTAIN,RULE_BASED,0.5959439098706076,False,2025-02-25 22:40:30
RES014365,ALIAS,AL002016,PERSON,P00206,0.7451,shared_context;uncertain_identifier,UNCERTAIN,HYBRID,0.5711733666631229,False,2025-11-25 14:33:25
RES014366,DOCUMENT_MENTION,DOC02367,PERSON,P00223,0.7812,shared_context;uncertain_identifier,UNCERTAIN,PROBABILISTIC_MATCH,0.6656669478782901,False,2025-01-31 05:30:43
RES014367,OBSERVATION_MENTION,OBS002368,PERSON,P00240,0.8260,partial_name;weak_location_match,UNCERTAIN,PROBABILISTIC_MATCH,0.5824905413276834,False,2025-02-01 01:11:53
RES014368,STRUCTURED_RECORD,TX000369,PERSON,P00257,0.7508,name_similarity;missing_context,UNCERTAIN,EMBEDDING_SIMILARITY,0.8084113978307992,False,2025-01-12 15:13:56
RES014369,NAME_VARIANT,AL002060,PERSON,P00274,0.7904,phonetic_similarity;conflicting_source,UNCERTAIN,HYBRID,0.8317821684799321,False,2025-12-30 12:10:56
RES014370,ALIAS,AL002071,PERSON,P00291,0.8932,phonetic_similarity;conflicting_source,UNCERTAIN,EMBEDDING_SIMILARITY,0.7619449124806339,False,2025-06-24 12:09:19
RES014371,DOCUMENT_MENTION,DOC02372,PERSON,P00308,0.7642,embedding_similarity;missing_identifier,UNCERTAIN,HYBRID,0.7640530191844566,False,2025-08-10 18:14:05
RES014372,OBSERVATION_MENTION,OBS002373,PERSON,P00325,0.8305,phonetic_similarity;conflicting_source,UNCERTAIN,HYBRID,0.7436967998557454,False,2026-07-18 23:02:33
RES014373,STRUCTURED_RECORD,TX000374,PERSON,P00342,0.7322,partial_name;weak_location_match,UNCERTAIN,RULE_BASED,0.8437062384162168,False,2026-06-12 00:42:25
RES014374,NAME_VARIANT,AL002115,PERSON,P00359,0.7811,embedding_similarity;missing_identifier,UNCERTAIN,EMBEDDING_SIMILARITY,0.8034457850196853,False,2025-09-01 16:41:45
RES014375,ALIAS,AL002126,PERSON,P00376,0.8134,partial_name;weak_location_match,UNCERTAIN,FUZZY_MATCH,0.8152085411853369,False,2025-05-21 10:08:54
RES014376,DOCUMENT_MENTION,DOC02377,PERSON,P00393,0.7251,partial_name;weak_location_match,UNCERTAIN,HYBRID,0.8736737596385964,False,2026-06-12 09:24:22
RES014377,OBSERVATION_MENTION,OBS002378,PERSON,P00410,0.8903,name_similarity;source_disagreement,UNCERTAIN,EMBEDDING_SIMILARITY,0.8088152181681197,False,2026-04-12 00:35:28
RES014378,STRUCTURED_RECORD,TX000379,PERSON,P00427,0.8839,embedding_similarity;missing_identifier,UNCERTAIN,EMBEDDING_SIMILARITY,0.7290816073469559,False,2025-08-03 08:43:26
RES014379,NAME_VARIANT,AL002170,PERSON,P00444,0.7638,name_similarity;missing_context,UNCERTAIN,EMBEDDING_SIMILARITY,0.7073638580643823,False,2025-12-23 12:19:49
RES014380,ALIAS,AL002181,PERSON,P00461,0.7343,shared_context;uncertain_identifier,UNCERTAIN,PROBABILISTIC_MATCH,0.5905389916038744,False,2026-04-16 11:41:40
RES014381,DOCUMENT_MENTION,DOC02382,PERSON,P00478,0.7451,embedding_similarity;missing_identifier,UNCERTAIN,EMBEDDING_SIMILARITY,0.8486551190939283,False,2025-08-27 14:52:45
RES014382,OBSERVATION_MENTION,OBS002383,PERSON,P00495,0.8592,partial_name;weak_location_match,UNCERTAIN,PROBABILISTIC_MATCH,0.6894559470785442,False,2025-01-30 12:55:14
RES014383,STRUCTURED_RECORD,TX000384,PERSON,P00512,0.7153,phonetic_similarity;conflicting_source,UNCERTAIN,EMBEDDING_SIMILARITY,0.6211024450334267,False,2025-10-08 06:07:36
RES014384,NAME_VARIANT,AL002225,PERSON,P00529,0.8629,shared_context;uncertain_identifier,UNCERTAIN,FUZZY_MATCH,0.684238224091195,False,2026-04-18 22:12:24
RES014385,ALIAS,AL002236,PERSON,P00546,0.9172,phonetic_similarity;conflicting_source,UNCERTAIN,EMBEDDING_SIMILARITY,0.8490370349702592,False,2025-11-23 08:02:08
RES014386,DOCUMENT_MENTION,DOC02387,PERSON,P00563,0.7216,name_similarity;source_disagreement,UNCERTAIN,RULE_BASED,0.5504980051813781,False,2025-05-12 10:45:08
RES014387,OBSERVATION_MENTION,OBS002388,PERSON,P00580,0.8479,partial_name;weak_location_match,UNCERTAIN,EMBEDDING_SIMILARITY,0.8403441970654493,False,2025-06-09 14:49:50
RES014388,STRUCTURED_RECORD,TX000389,PERSON,P00597,0.9141,partial_name;weak_location_match,UNCERTAIN,RULE_BASED,0.6928657627537192,False,2026-07-12 03:06:06
RES014389,NAME_VARIANT,AL002280,PERSON,P00614,0.7495,embedding_similarity;missing_identifier,UNCERTAIN,PROBABILISTIC_MATCH,0.8488386915397852,False,2025-12-17 06:19:59
RES014390,ALIAS,AL002291,PERSON,P00631,0.8522,phonetic_similarity;conflicting_source,UNCERTAIN,FUZZY_MATCH,0.829046376421267,False,2026-06-29 03:15:24
RES014391,DOCUMENT_MENTION,DOC02392,PERSON,P00648,0.8830,embedding_similarity;missing_identifier,UNCERTAIN,HYBRID,0.8296186748619399,False,2025-11-10 12:39:51
RES014392,OBSERVATION_MENTION,OBS002393,PERSON,P00665,0.8359,name_similarity;missing_context,UNCERTAIN,PROBABILISTIC_MATCH,0.8174101796203556,False,2025-05-31 11:20:07
RES014393,STRUCTURED_RECORD,TX000394,PERSON,P00682,0.9034,name_similarity;source_disagreement,UNCERTAIN,RULE_BASED,0.6877217090093487,False,2025-06-03 01:30:57
RES014394,NAME_VARIANT,AL002335,PERSON,P00699,0.9011,embedding_similarity;missing_identifier,UNCERTAIN,FUZZY_MATCH,0.7173569928972359,False,2026-06-15 13:18:05
RES014395,ALIAS,AL002346,PERSON,P00716,0.8370,partial_name;weak_location_match,UNCERTAIN,RULE_BASED,0.5700366200571902,False,2026-04-01 16:53:59
RES014396,DOCUMENT_MENTION,DOC02397,PERSON,P00733,0.9142,embedding_similarity;missing_identifier,UNCERTAIN,RULE_BASED,0.8573050180013255,False,2025-09-07 00:45:28
RES014397,OBSERVATION_MENTION,OBS002398,PERSON,P00750,0.7999,phonetic_similarity;conflicting_source,UNCERTAIN,RULE_BASED,0.6425250854009046,False,2026-02-25 04:47:08
RES014398,STRUCTURED_RECORD,TX000399,PERSON,P00767,0.8968,embedding_similarity;missing_identifier,UNCERTAIN,RULE_BASED,0.6537766198031751,False,2025-03-30 20:36:06
RES014399,NAME_VARIANT,AL002390,PERSON,P00784,0.8177,phonetic_similarity;conflicting_source,UNCERTAIN,EMBEDDING_SIMILARITY,0.6128304964385893,False,2025-08-02 06:17:53
RES014400,ALIAS,AL002401,PERSON,P00801,0.7701,name_similarity;source_disagreement,UNCERTAIN,FUZZY_MATCH,0.6624914116308839,False,2026-01-01 01:56:00
RES014401,DOCUMENT_MENTION,DOC02402,PERSON,P00818,0.9126,name_similarity;source_disagreement,UNCERTAIN,PROBABILISTIC_MATCH,0.8011430341429031,False,2025-11-13 07:26:45
